database	pathway	gene
onco_sig	E2F1_UP.V1_DN	SLPI
onco_sig	E2F1_UP.V1_DN	EFNA4
onco_sig	E2F1_UP.V1_DN	ST3GAL4
onco_sig	E2F1_UP.V1_DN	NHSL1
onco_sig	E2F1_UP.V1_DN	IL18
onco_sig	E2F1_UP.V1_DN	LGALS2
onco_sig	E2F1_UP.V1_DN	XPR1
onco_sig	E2F1_UP.V1_DN	ALDH1A1
onco_sig	E2F1_UP.V1_DN	UQCC3
onco_sig	E2F1_UP.V1_DN	C3
onco_sig	E2F1_UP.V1_DN	PLET1
onco_sig	E2F1_UP.V1_DN	PPP3CA
onco_sig	E2F1_UP.V1_DN	ADARB1
onco_sig	E2F1_UP.V1_DN	TRIB3
onco_sig	E2F1_UP.V1_DN	PDE4DIP
onco_sig	E2F1_UP.V1_DN	TSHR
onco_sig	E2F1_UP.V1_DN	AMPD3
onco_sig	E2F1_UP.V1_DN	ANXA1
onco_sig	E2F1_UP.V1_DN	STOM
onco_sig	E2F1_UP.V1_DN	CREBRF
onco_sig	E2F1_UP.V1_DN	ITPR2
onco_sig	E2F1_UP.V1_DN	SIX5
onco_sig	E2F1_UP.V1_DN	NDRG4
onco_sig	E2F1_UP.V1_DN	GADD45A
onco_sig	E2F1_UP.V1_DN	CD47
onco_sig	E2F1_UP.V1_DN	TANK
onco_sig	E2F1_UP.V1_DN	TRIM41
onco_sig	E2F1_UP.V1_DN	RAP2B
onco_sig	E2F1_UP.V1_DN	PLK2
onco_sig	E2F1_UP.V1_DN	CPT1A
onco_sig	E2F1_UP.V1_DN	SEMA4B
onco_sig	E2F1_UP.V1_DN	RASA3
onco_sig	E2F1_UP.V1_DN	GSTA4
onco_sig	E2F1_UP.V1_DN	IL1R1
onco_sig	E2F1_UP.V1_DN	PAK3
onco_sig	E2F1_UP.V1_DN	IDH1
onco_sig	E2F1_UP.V1_DN	MMP7
onco_sig	E2F1_UP.V1_DN	APC2
onco_sig	E2F1_UP.V1_DN	UNC93B1
onco_sig	E2F1_UP.V1_DN	NOTCH2
onco_sig	E2F1_UP.V1_DN	GHR
onco_sig	E2F1_UP.V1_DN	PTDSS2
onco_sig	E2F1_UP.V1_DN	UBE2H
onco_sig	E2F1_UP.V1_DN	SASH1
onco_sig	E2F1_UP.V1_DN	PLIN2
onco_sig	E2F1_UP.V1_DN	ATP2A3
onco_sig	E2F1_UP.V1_DN	TGM2
onco_sig	E2F1_UP.V1_DN	PDZK1IP1
onco_sig	E2F1_UP.V1_DN	BAG3
onco_sig	E2F1_UP.V1_DN	LAMA4
onco_sig	E2F1_UP.V1_DN	GFRA1
onco_sig	E2F1_UP.V1_DN	CCND2
onco_sig	E2F1_UP.V1_DN	MX1
onco_sig	E2F1_UP.V1_DN	NFKB1
onco_sig	E2F1_UP.V1_DN	EVI2A
onco_sig	E2F1_UP.V1_DN	GBP2
onco_sig	E2F1_UP.V1_DN	TCF4
onco_sig	E2F1_UP.V1_DN	CRIP2
onco_sig	E2F1_UP.V1_DN	ERBB3
onco_sig	E2F1_UP.V1_DN	STAC
onco_sig	E2F1_UP.V1_DN	PHLDA1
onco_sig	E2F1_UP.V1_DN	MCL1
onco_sig	E2F1_UP.V1_DN	EPS8
onco_sig	E2F1_UP.V1_DN	SGK1
onco_sig	E2F1_UP.V1_DN	ANXA4
onco_sig	E2F1_UP.V1_DN	CAPN2
onco_sig	E2F1_UP.V1_DN	CAVIN2
onco_sig	E2F1_UP.V1_DN	CALML4
onco_sig	E2F1_UP.V1_DN	DCAF8
onco_sig	E2F1_UP.V1_DN	IL6ST
onco_sig	E2F1_UP.V1_DN	PTGS1
onco_sig	E2F1_UP.V1_DN	ZMYND8
onco_sig	E2F1_UP.V1_DN	STX4
onco_sig	E2F1_UP.V1_DN	ZFR2
onco_sig	E2F1_UP.V1_DN	NEAT1
onco_sig	E2F1_UP.V1_DN	STAT3
onco_sig	E2F1_UP.V1_DN	APBB2
onco_sig	E2F1_UP.V1_DN	KMT2E
onco_sig	E2F1_UP.V1_DN	MDK
onco_sig	E2F1_UP.V1_DN	WDR26
onco_sig	E2F1_UP.V1_DN	RUNX2
onco_sig	E2F1_UP.V1_DN	ASL
onco_sig	E2F1_UP.V1_DN	TMEM45A
onco_sig	E2F1_UP.V1_DN	SLC35E4
onco_sig	E2F1_UP.V1_DN	CYTIP
onco_sig	E2F1_UP.V1_DN	ZBTB20
onco_sig	E2F1_UP.V1_DN	FMO3
onco_sig	E2F1_UP.V1_DN	RUNX1T1
onco_sig	E2F1_UP.V1_DN	RMC1
onco_sig	E2F1_UP.V1_DN	MYC
onco_sig	E2F1_UP.V1_DN	ACOX1
onco_sig	E2F1_UP.V1_DN	COL11A1
onco_sig	E2F1_UP.V1_DN	DAB2
onco_sig	E2F1_UP.V1_DN	CHRNA7
onco_sig	E2F1_UP.V1_DN	PLA2G4A
onco_sig	E2F1_UP.V1_DN	A4GALT
onco_sig	E2F1_UP.V1_DN	SLC11A2
onco_sig	E2F1_UP.V1_DN	CIRBP
onco_sig	E2F1_UP.V1_DN	CD3E
onco_sig	E2F1_UP.V1_DN	RTKN
onco_sig	E2F1_UP.V1_DN	RAB9A
onco_sig	E2F1_UP.V1_DN	PSEN2
onco_sig	E2F1_UP.V1_DN	NFKBIZ
onco_sig	E2F1_UP.V1_DN	AJUBA
onco_sig	E2F1_UP.V1_DN	MLX
onco_sig	E2F1_UP.V1_DN	KXD1
onco_sig	E2F1_UP.V1_DN	NUMA1
onco_sig	E2F1_UP.V1_DN	SNAI1
onco_sig	E2F1_UP.V1_DN	NPR1
onco_sig	E2F1_UP.V1_UP	RRP1B
onco_sig	E2F1_UP.V1_UP	HES1
onco_sig	E2F1_UP.V1_UP	ADCY6
onco_sig	E2F1_UP.V1_UP	CHAF1B
onco_sig	E2F1_UP.V1_UP	VPS37B
onco_sig	E2F1_UP.V1_UP	GRSF1
onco_sig	E2F1_UP.V1_UP	TLX2
onco_sig	E2F1_UP.V1_UP	SSX2IP
onco_sig	E2F1_UP.V1_UP	DNA2
onco_sig	E2F1_UP.V1_UP	CMA1
onco_sig	E2F1_UP.V1_UP	ZFPM1
onco_sig	E2F1_UP.V1_UP	CLN6
onco_sig	E2F1_UP.V1_UP	CASP7
onco_sig	E2F1_UP.V1_UP	BOK
onco_sig	E2F1_UP.V1_UP	PITPNM1
onco_sig	E2F1_UP.V1_UP	EFNB2
onco_sig	E2F1_UP.V1_UP	CAPRIN2
onco_sig	E2F1_UP.V1_UP	MTSS2
onco_sig	E2F1_UP.V1_UP	KLHL21
onco_sig	E2F1_UP.V1_UP	TLE4
onco_sig	E2F1_UP.V1_UP	NUP43
onco_sig	E2F1_UP.V1_UP	EZH2
onco_sig	E2F1_UP.V1_UP	SRSF4
onco_sig	E2F1_UP.V1_UP	DLX1
onco_sig	E2F1_UP.V1_UP	PPM1M
onco_sig	E2F1_UP.V1_UP	SLC20A1
onco_sig	E2F1_UP.V1_UP	KRT72
onco_sig	E2F1_UP.V1_UP	LMNB1
onco_sig	E2F1_UP.V1_UP	THOP1
onco_sig	E2F1_UP.V1_UP	ZSWIM7
onco_sig	E2F1_UP.V1_UP	GRWD1
onco_sig	E2F1_UP.V1_UP	HSPBP1
onco_sig	E2F1_UP.V1_UP	NAB1
onco_sig	E2F1_UP.V1_UP	CDK5R1
onco_sig	E2F1_UP.V1_UP	ACTN3
onco_sig	E2F1_UP.V1_UP	FNBP1
onco_sig	E2F1_UP.V1_UP	CYBA
onco_sig	E2F1_UP.V1_UP	PTPRU
onco_sig	E2F1_UP.V1_UP	PBX3
onco_sig	E2F1_UP.V1_UP	TPD52
onco_sig	E2F1_UP.V1_UP	ARHGEF1
onco_sig	E2F1_UP.V1_UP	MCM10
onco_sig	E2F1_UP.V1_UP	BRCA2
onco_sig	E2F1_UP.V1_UP	PRM1
onco_sig	E2F1_UP.V1_UP	DCTPP1
onco_sig	E2F1_UP.V1_UP	PACS1
onco_sig	E2F1_UP.V1_UP	RELL1
onco_sig	E2F1_UP.V1_UP	SINHCAF
onco_sig	E2F1_UP.V1_UP	ELAVL1
onco_sig	E2F1_UP.V1_UP	INO80E
onco_sig	E2F1_UP.V1_UP	TINF2
onco_sig	E2F1_UP.V1_UP	MAP3K3
onco_sig	E2F1_UP.V1_UP	PRIM2
onco_sig	E2F1_UP.V1_UP	SIRPA
onco_sig	E2F1_UP.V1_UP	EIF6
onco_sig	E2F1_UP.V1_UP	RBM22
onco_sig	E2F1_UP.V1_UP	EVL
onco_sig	E2F1_UP.V1_UP	UBR2
onco_sig	E2F1_UP.V1_UP	KPNA3
onco_sig	E2F1_UP.V1_UP	MRPL46
onco_sig	E2F1_UP.V1_UP	NCAPH
onco_sig	E2F1_UP.V1_UP	ART3
onco_sig	E2F1_UP.V1_UP	PRADC1
onco_sig	E2F1_UP.V1_UP	WDHD1
onco_sig	E2F1_UP.V1_UP	E2F8
onco_sig	E2F1_UP.V1_UP	DDX46
onco_sig	E2F1_UP.V1_UP	TBP
onco_sig	E2F1_UP.V1_UP	DRC1
onco_sig	E2F1_UP.V1_UP	TOP2A
onco_sig	E2F1_UP.V1_UP	ENTR1
onco_sig	E2F1_UP.V1_UP	ATP5F1D
onco_sig	E2F1_UP.V1_UP	TK1
onco_sig	E2F1_UP.V1_UP	HDGFL2
onco_sig	E2F1_UP.V1_UP	NASP
onco_sig	E2F1_UP.V1_UP	RB1
onco_sig	E2F1_UP.V1_UP	GUF1
onco_sig	E2F1_UP.V1_UP	TAF6
onco_sig	E2F1_UP.V1_UP	DCAF1
onco_sig	E2F1_UP.V1_UP	ERMP1
onco_sig	E2F1_UP.V1_UP	SLC35E1
onco_sig	E2F1_UP.V1_UP	TYRO3
onco_sig	E2F1_UP.V1_UP	DNAJC2
onco_sig	E2F1_UP.V1_UP	KIF2A
onco_sig	E2F1_UP.V1_UP	NDUFAF4
onco_sig	E2F1_UP.V1_UP	CNIH2
onco_sig	E2F1_UP.V1_UP	WBP11
onco_sig	E2F1_UP.V1_UP	SLC9A3R1
onco_sig	E2F1_UP.V1_UP	VEGFA
onco_sig	E2F1_UP.V1_UP	MXI1
onco_sig	E2F1_UP.V1_UP	TRNT1
onco_sig	E2F1_UP.V1_UP	IVNS1ABP
onco_sig	E2F1_UP.V1_UP	FRAT2
onco_sig	E2F1_UP.V1_UP	PKP4
onco_sig	E2F1_UP.V1_UP	USP39
onco_sig	E2F1_UP.V1_UP	SGO1
onco_sig	E2F1_UP.V1_UP	PSME3
onco_sig	E2F1_UP.V1_UP	MPG
onco_sig	E2F1_UP.V1_UP	TYMS
onco_sig	E2F1_UP.V1_UP	GPN2
onco_sig	E2F1_UP.V1_UP	GATA6
onco_sig	E2F1_UP.V1_UP	AURKB
onco_sig	E2F1_UP.V1_UP	ADA
onco_sig	E2F1_UP.V1_UP	RBM15
onco_sig	E2F1_UP.V1_UP	MELTF
onco_sig	E2F1_UP.V1_UP	UBE2T
onco_sig	E2F1_UP.V1_UP	GSDME
onco_sig	E2F1_UP.V1_UP	CNOT7
onco_sig	E2F1_UP.V1_UP	PARP1
onco_sig	E2F1_UP.V1_UP	SHBG
onco_sig	E2F1_UP.V1_UP	ARF3
onco_sig	E2F1_UP.V1_UP	CSTF2
onco_sig	E2F1_UP.V1_UP	PIGA
onco_sig	E2F1_UP.V1_UP	BUB1
onco_sig	E2F1_UP.V1_UP	TAF9
onco_sig	E2F1_UP.V1_UP	BCL2
onco_sig	E2F1_UP.V1_UP	VPREB3
onco_sig	E2F1_UP.V1_UP	RHBDL3
onco_sig	E2F1_UP.V1_UP	HMGB3
onco_sig	E2F1_UP.V1_UP	FMNL3
onco_sig	E2F1_UP.V1_UP	POLA2
onco_sig	E2F1_UP.V1_UP	USF2
onco_sig	E2F1_UP.V1_UP	PARP16
onco_sig	E2F1_UP.V1_UP	RDH13
onco_sig	E2F1_UP.V1_UP	ITSN1
onco_sig	E2F1_UP.V1_UP	ERCC2
onco_sig	E2F1_UP.V1_UP	LPIN2
onco_sig	E2F1_UP.V1_UP	NOLC1
onco_sig	E2F1_UP.V1_UP	SLC7A1
onco_sig	E2F1_UP.V1_UP	TFAM
onco_sig	E2F1_UP.V1_UP	RND2
onco_sig	E2F1_UP.V1_UP	UQCC1
onco_sig	E2F1_UP.V1_UP	CRYZ
onco_sig	E2F1_UP.V1_UP	MASP1
onco_sig	E2F1_UP.V1_UP	BOLA3
onco_sig	E2F1_UP.V1_UP	HSPB2
onco_sig	E2F1_UP.V1_UP	HPF1
onco_sig	E2F1_UP.V1_UP	PRC1
onco_sig	E2F1_UP.V1_UP	USP10
onco_sig	E2F1_UP.V1_UP	TRAF3
onco_sig	E2F1_UP.V1_UP	ELANE
onco_sig	E2F1_UP.V1_UP	NBL1
onco_sig	E2F1_UP.V1_UP	SOCS2
onco_sig	E2F1_UP.V1_UP	PIP4K2A
onco_sig	E2F1_UP.V1_UP	UCK2
onco_sig	E2F1_UP.V1_UP	AGO2
onco_sig	E2F1_UP.V1_UP	ARHGAP39
onco_sig	E2F1_UP.V1_UP	SLBP
onco_sig	E2F1_UP.V1_UP	DBF4
onco_sig	E2F1_UP.V1_UP	DLGAP5
onco_sig	E2F1_UP.V1_UP	KPNA1
onco_sig	E2F1_UP.V1_UP	KANK3
onco_sig	E2F1_UP.V1_UP	CDV3
onco_sig	E2F1_UP.V1_UP	DNAJC21
onco_sig	E2F1_UP.V1_UP	FANCM
onco_sig	E2F1_UP.V1_UP	ARHGAP8
onco_sig	E2F1_UP.V1_UP	PTPN21
onco_sig	E2F1_UP.V1_UP	CHEK1
onco_sig	E2F1_UP.V1_UP	SPEF1
onco_sig	E2F1_UP.V1_UP	FEN1
onco_sig	E2F1_UP.V1_UP	INO80C
onco_sig	E2F1_UP.V1_UP	UBN1
onco_sig	E2F1_UP.V1_UP	PIM1
onco_sig	E2F1_UP.V1_UP	KIFC1
onco_sig	E2F1_UP.V1_UP	PHF12
onco_sig	E2F1_UP.V1_UP	PLK4
onco_sig	E2F1_UP.V1_UP	MSH3
onco_sig	E2F1_UP.V1_UP	CDR2L
onco_sig	E2F1_UP.V1_UP	NOCT
onco_sig	E2F1_UP.V1_UP	NOP56
onco_sig	E2F1_UP.V1_UP	PAIP2B
onco_sig	E2F1_UP.V1_UP	UPK2
onco_sig	E2F1_UP.V1_UP	TPM2
onco_sig	E2F1_UP.V1_UP	DMBT1
onco_sig	E2F1_UP.V1_UP	LARP4B
onco_sig	E2F1_UP.V1_UP	SMAD1
onco_sig	E2F1_UP.V1_UP	MCM4
onco_sig	E2F1_UP.V1_UP	WRN
onco_sig	E2F1_UP.V1_UP	MAPK14
onco_sig	E2F1_UP.V1_UP	CAD
onco_sig	E2F1_UP.V1_UP	DDB1
onco_sig	E2F1_UP.V1_UP	GPR19
onco_sig	E2F1_UP.V1_UP	MED20
onco_sig	E2F1_UP.V1_UP	SMC2
onco_sig	E2F1_UP.V1_UP	E2F3
onco_sig	E2F1_UP.V1_UP	RRM1
onco_sig	E2F1_UP.V1_UP	ADIPOR2
onco_sig	E2F1_UP.V1_UP	STIL
onco_sig	E2F1_UP.V1_UP	MAP3K11
onco_sig	EGFR_UP.V1_DN	NPY1R
onco_sig	EGFR_UP.V1_DN	PDZK1
onco_sig	EGFR_UP.V1_DN	GFRA1
onco_sig	EGFR_UP.V1_DN	GREB1
onco_sig	EGFR_UP.V1_DN	MSMB
onco_sig	EGFR_UP.V1_DN	DLC1
onco_sig	EGFR_UP.V1_DN	MYB
onco_sig	EGFR_UP.V1_DN	SLC6A14
onco_sig	EGFR_UP.V1_DN	IFI44
onco_sig	EGFR_UP.V1_DN	IFI44L
onco_sig	EGFR_UP.V1_DN	GPER1
onco_sig	EGFR_UP.V1_DN	IRS1
onco_sig	EGFR_UP.V1_DN	CYBA
onco_sig	EGFR_UP.V1_DN	GULP1
onco_sig	EGFR_UP.V1_DN	EGR3
onco_sig	EGFR_UP.V1_DN	FAM50A
onco_sig	EGFR_UP.V1_DN	MDK
onco_sig	EGFR_UP.V1_DN	BCL2
onco_sig	EGFR_UP.V1_DN	H3C10
onco_sig	EGFR_UP.V1_DN	IFI27
onco_sig	EGFR_UP.V1_DN	H2AC6
onco_sig	EGFR_UP.V1_DN	GALC
onco_sig	EGFR_UP.V1_DN	CCN5
onco_sig	EGFR_UP.V1_DN	IFI6
onco_sig	EGFR_UP.V1_DN	EFHD1
onco_sig	EGFR_UP.V1_DN	H2BC9
onco_sig	EGFR_UP.V1_DN	ARMCX1
onco_sig	EGFR_UP.V1_DN	PRKACB
onco_sig	EGFR_UP.V1_DN	H2BC6
onco_sig	EGFR_UP.V1_DN	ID2
onco_sig	EGFR_UP.V1_DN	TTC39A
onco_sig	EGFR_UP.V1_DN	BTG3
onco_sig	EGFR_UP.V1_DN	OSR2
onco_sig	EGFR_UP.V1_DN	ADD3
onco_sig	EGFR_UP.V1_DN	TCN1
onco_sig	EGFR_UP.V1_DN	KIF5C
onco_sig	EGFR_UP.V1_DN	H2BC8
onco_sig	EGFR_UP.V1_DN	SYCP2
onco_sig	EGFR_UP.V1_DN	ZNF107
onco_sig	EGFR_UP.V1_DN	ELAPOR1
onco_sig	EGFR_UP.V1_DN	H2BC7
onco_sig	EGFR_UP.V1_DN	FTO
onco_sig	EGFR_UP.V1_DN	CALB2
onco_sig	EGFR_UP.V1_DN	EFNB2
onco_sig	EGFR_UP.V1_DN	ZNF43
onco_sig	EGFR_UP.V1_DN	SPTBN1
onco_sig	EGFR_UP.V1_DN	POLI
onco_sig	EGFR_UP.V1_DN	XK
onco_sig	EGFR_UP.V1_DN	H4C8
onco_sig	EGFR_UP.V1_DN	CELSR2
onco_sig	EGFR_UP.V1_DN	RNF43
onco_sig	EGFR_UP.V1_DN	SGCB
onco_sig	EGFR_UP.V1_DN	ASCL1
onco_sig	EGFR_UP.V1_DN	PCYOX1
onco_sig	EGFR_UP.V1_DN	NRIP1
onco_sig	EGFR_UP.V1_DN	INPP5F
onco_sig	EGFR_UP.V1_DN	RHOBTB3
onco_sig	EGFR_UP.V1_DN	ELOVL5
onco_sig	EGFR_UP.V1_DN	SLC27A3
onco_sig	EGFR_UP.V1_DN	DCAF6
onco_sig	EGFR_UP.V1_DN	MICB
onco_sig	EGFR_UP.V1_DN	CLK4
onco_sig	EGFR_UP.V1_DN	H1-2
onco_sig	EGFR_UP.V1_DN	PEG10
onco_sig	EGFR_UP.V1_DN	DTL
onco_sig	EGFR_UP.V1_DN	APBB2
onco_sig	EGFR_UP.V1_DN	MARF1
onco_sig	EGFR_UP.V1_DN	ITPRID2
onco_sig	EGFR_UP.V1_DN	MATN2
onco_sig	EGFR_UP.V1_DN	MFF
onco_sig	EGFR_UP.V1_DN	H2BC10
onco_sig	EGFR_UP.V1_DN	POT1
onco_sig	EGFR_UP.V1_DN	PTBP2
onco_sig	EGFR_UP.V1_DN	HERC6
onco_sig	EGFR_UP.V1_DN	BMERB1
onco_sig	EGFR_UP.V1_DN	EIF2S3
onco_sig	EGFR_UP.V1_DN	DEPDC1
onco_sig	EGFR_UP.V1_DN	ANK3
onco_sig	EGFR_UP.V1_DN	WIPF1
onco_sig	EGFR_UP.V1_DN	DDX60
onco_sig	EGFR_UP.V1_DN	TCAF1
onco_sig	EGFR_UP.V1_DN	H2AC11
onco_sig	EGFR_UP.V1_DN	SLC1A1
onco_sig	EGFR_UP.V1_DN	DERA
onco_sig	EGFR_UP.V1_DN	CSTA
onco_sig	EGFR_UP.V1_DN	PRR15L
onco_sig	EGFR_UP.V1_DN	SGCG
onco_sig	EGFR_UP.V1_DN	HSPA4L
onco_sig	EGFR_UP.V1_DN	PDCD4
onco_sig	EGFR_UP.V1_DN	IGF1R
onco_sig	EGFR_UP.V1_DN	FANCL
onco_sig	EGFR_UP.V1_DN	OVOL2
onco_sig	EGFR_UP.V1_DN	SMAD7
onco_sig	EGFR_UP.V1_DN	BRIP1
onco_sig	EGFR_UP.V1_DN	GTF2I
onco_sig	EGFR_UP.V1_DN	BDH1
onco_sig	EGFR_UP.V1_DN	COL9A3
onco_sig	EGFR_UP.V1_DN	ELF5
onco_sig	EGFR_UP.V1_DN	SOX3
onco_sig	EGFR_UP.V1_DN	CAV1
onco_sig	EGFR_UP.V1_DN	H2BS1
onco_sig	EGFR_UP.V1_DN	NDUFA5
onco_sig	EGFR_UP.V1_DN	EZH2
onco_sig	EGFR_UP.V1_DN	AGL
onco_sig	EGFR_UP.V1_DN	TMPRSS3
onco_sig	EGFR_UP.V1_DN	CTSH
onco_sig	EGFR_UP.V1_DN	SIGMAR1
onco_sig	EGFR_UP.V1_DN	BST2
onco_sig	EGFR_UP.V1_DN	IAPP
onco_sig	EGFR_UP.V1_DN	ARMC9
onco_sig	EGFR_UP.V1_DN	E2F8
onco_sig	EGFR_UP.V1_DN	TRIM24
onco_sig	EGFR_UP.V1_DN	CHN1
onco_sig	EGFR_UP.V1_DN	NREP
onco_sig	EGFR_UP.V1_DN	BDKRB2
onco_sig	EGFR_UP.V1_DN	TENM1
onco_sig	EGFR_UP.V1_DN	ELOVL2
onco_sig	EGFR_UP.V1_DN	SNX7
onco_sig	EGFR_UP.V1_DN	PGR
onco_sig	EGFR_UP.V1_DN	H2BC5
onco_sig	EGFR_UP.V1_DN	NMU
onco_sig	EGFR_UP.V1_DN	CBR4
onco_sig	EGFR_UP.V1_DN	ZSCAN18
onco_sig	EGFR_UP.V1_DN	CADM1
onco_sig	EGFR_UP.V1_DN	NCAPG2
onco_sig	EGFR_UP.V1_DN	ACKR3
onco_sig	EGFR_UP.V1_DN	KIF11
onco_sig	EGFR_UP.V1_DN	ABLIM1
onco_sig	EGFR_UP.V1_DN	LLGL2
onco_sig	EGFR_UP.V1_DN	PSPH
