database	pathway	gene
REACTOME	Gene Silencing by RNA	Ranbp2
REACTOME	Gene Silencing by RNA	RGD1562378
REACTOME	Gene Silencing by RNA	Sec13
REACTOME	Gene Silencing by RNA	Tarbp2
REACTOME	Gene Silencing by RNA	Tnrc6a
REACTOME	Gene Silencing by RNA	Tnrc6b
REACTOME	Gene Silencing by RNA	Tnrc6c
REACTOME	Gene Silencing by RNA	Tpr
REACTOME	Gene Silencing by RNA	Tsn
REACTOME	Gene Silencing by RNA	Tsnax
REACTOME	Generation of second messenger molecules	AABR07017868.2
REACTOME	Generation of second messenger molecules	AC109737.1
REACTOME	Generation of second messenger molecules	Cd101
REACTOME	Generation of second messenger molecules	Cd247
REACTOME	Generation of second messenger molecules	Cd3d
REACTOME	Generation of second messenger molecules	Cd3e
REACTOME	Generation of second messenger molecules	Cd3g
REACTOME	Generation of second messenger molecules	Cd4
REACTOME	Generation of second messenger molecules	Fyb1
REACTOME	Generation of second messenger molecules	Grap2
REACTOME	Generation of second messenger molecules	Itk
REACTOME	Generation of second messenger molecules	Lat
REACTOME	Generation of second messenger molecules	Lck
REACTOME	Generation of second messenger molecules	Lcp2
REACTOME	Generation of second messenger molecules	LOC100910732
REACTOME	Generation of second messenger molecules	Nck1
REACTOME	Generation of second messenger molecules	Pak1
REACTOME	Generation of second messenger molecules	Pak2
REACTOME	Generation of second messenger molecules	Pak3
REACTOME	Generation of second messenger molecules	RT1-Ba
REACTOME	Generation of second messenger molecules	RT1-Bb
REACTOME	Generation of second messenger molecules	RT1-Da
REACTOME	Generation of second messenger molecules	RT1-Db1
REACTOME	Generation of second messenger molecules	RT1-Db2
REACTOME	Generation of second messenger molecules	RT1-Ha
REACTOME	Generation of second messenger molecules	Trbv16
REACTOME	Generation of second messenger molecules	Zap70
REACTOME	Generic Transcription Pathway	
REACTOME	Generic Transcription Pathway	AABR07001100.1
REACTOME	Generic Transcription Pathway	AABR07001896.1
REACTOME	Generic Transcription Pathway	AABR07001905.2
REACTOME	Generic Transcription Pathway	AABR07001910.1
REACTOME	Generic Transcription Pathway	AABR07001923.1
REACTOME	Generic Transcription Pathway	AABR07001926.3
REACTOME	Generic Transcription Pathway	AABR07002247.1
REACTOME	Generic Transcription Pathway	AABR07002775.1
REACTOME	Generic Transcription Pathway	AABR07002868.1
REACTOME	Generic Transcription Pathway	AABR07006025.1
REACTOME	Generic Transcription Pathway	AABR07007000.1
REACTOME	Generic Transcription Pathway	AABR07009105.1
REACTOME	Generic Transcription Pathway	AABR07027925.2
REACTOME	Generic Transcription Pathway	AABR07035375.1
REACTOME	Generic Transcription Pathway	AABR07040686.1
REACTOME	Generic Transcription Pathway	AABR07044925.1
REACTOME	Generic Transcription Pathway	AABR07048419.2
REACTOME	Generic Transcription Pathway	AABR07049821.2
REACTOME	Generic Transcription Pathway	AABR07054578.1
REACTOME	Generic Transcription Pathway	AABR07055776.1
REACTOME	Generic Transcription Pathway	AABR07055826.1
REACTOME	Generic Transcription Pathway	AABR07055919.1
REACTOME	Generic Transcription Pathway	AABR07069371.2
REACTOME	Generic Transcription Pathway	AABR07071968.1
REACTOME	Generic Transcription Pathway	Abl1
REACTOME	Generic Transcription Pathway	AC098547.1
REACTOME	Generic Transcription Pathway	AC109542.1
REACTOME	Generic Transcription Pathway	AC109942.1
REACTOME	Generic Transcription Pathway	AC114204.1
REACTOME	Generic Transcription Pathway	AC115666.1
REACTOME	Generic Transcription Pathway	AC118165.1
REACTOME	Generic Transcription Pathway	AC126572.1
REACTOME	Generic Transcription Pathway	AC128290.1
REACTOME	Generic Transcription Pathway	AC130232.2
REACTOME	Generic Transcription Pathway	Actl6a
REACTOME	Generic Transcription Pathway	Actl6b
REACTOME	Generic Transcription Pathway	Akt1
REACTOME	Generic Transcription Pathway	Ar
REACTOME	Generic Transcription Pathway	Arid1a
REACTOME	Generic Transcription Pathway	Arid1b
REACTOME	Generic Transcription Pathway	Arid2
REACTOME	Generic Transcription Pathway	Ash2l
REACTOME	Generic Transcription Pathway	Atad2
REACTOME	Generic Transcription Pathway	Atm
REACTOME	Generic Transcription Pathway	Atp1b4
REACTOME	Generic Transcription Pathway	Atr
REACTOME	Generic Transcription Pathway	Atrip
REACTOME	Generic Transcription Pathway	Atxn3
REACTOME	Generic Transcription Pathway	Aurka
REACTOME	Generic Transcription Pathway	Aurkb
REACTOME	Generic Transcription Pathway	Auts2
REACTOME	Generic Transcription Pathway	Banp
REACTOME	Generic Transcription Pathway	Bax
REACTOME	Generic Transcription Pathway	Blm
REACTOME	Generic Transcription Pathway	Bmi1
REACTOME	Generic Transcription Pathway	Bnip3l
REACTOME	Generic Transcription Pathway	Brd1
REACTOME	Generic Transcription Pathway	Brip1
REACTOME	Generic Transcription Pathway	Brpf1
REACTOME	Generic Transcription Pathway	Brpf3
REACTOME	Generic Transcription Pathway	Btg2
REACTOME	Generic Transcription Pathway	Casp2
REACTOME	Generic Transcription Pathway	Cbfb
REACTOME	Generic Transcription Pathway	Cbx2
REACTOME	Generic Transcription Pathway	Cbx3
REACTOME	Generic Transcription Pathway	Cbx4
REACTOME	Generic Transcription Pathway	Cbx6
REACTOME	Generic Transcription Pathway	Cbx8
REACTOME	Generic Transcription Pathway	Ccna1
REACTOME	Generic Transcription Pathway	Ccna2
REACTOME	Generic Transcription Pathway	Ccnb1
REACTOME	Generic Transcription Pathway	Ccnd1
REACTOME	Generic Transcription Pathway	Ccnd2
REACTOME	Generic Transcription Pathway	Ccnd3
REACTOME	Generic Transcription Pathway	Ccne1
REACTOME	Generic Transcription Pathway	Ccne2
REACTOME	Generic Transcription Pathway	Ccng1
REACTOME	Generic Transcription Pathway	Ccnh
REACTOME	Generic Transcription Pathway	Ccnk
REACTOME	Generic Transcription Pathway	Ccnt1
REACTOME	Generic Transcription Pathway	Ccnt2
REACTOME	Generic Transcription Pathway	Cdc25c
REACTOME	Generic Transcription Pathway	Cdk1
REACTOME	Generic Transcription Pathway	Cdk12
REACTOME	Generic Transcription Pathway	Cdk13
REACTOME	Generic Transcription Pathway	Cdk2
REACTOME	Generic Transcription Pathway	Cdk4
REACTOME	Generic Transcription Pathway	Cdk5
REACTOME	Generic Transcription Pathway	Cdk5r1
REACTOME	Generic Transcription Pathway	Cdk6
REACTOME	Generic Transcription Pathway	Cdk7
REACTOME	Generic Transcription Pathway	Cdk9
REACTOME	Generic Transcription Pathway	Cdkn1a
REACTOME	Generic Transcription Pathway	Cdkn1b
REACTOME	Generic Transcription Pathway	Cdkn1c
REACTOME	Generic Transcription Pathway	Cenpj
REACTOME	Generic Transcription Pathway	Cga
REACTOME	Generic Transcription Pathway	Chd3
REACTOME	Generic Transcription Pathway	Chd4
REACTOME	Generic Transcription Pathway	Chek2
REACTOME	Generic Transcription Pathway	Chm
REACTOME	Generic Transcription Pathway	Cnot1
REACTOME	Generic Transcription Pathway	Cnot10
REACTOME	Generic Transcription Pathway	Cnot11
REACTOME	Generic Transcription Pathway	Cnot2
REACTOME	Generic Transcription Pathway	Cnot3
REACTOME	Generic Transcription Pathway	Cnot4
REACTOME	Generic Transcription Pathway	Cnot6
REACTOME	Generic Transcription Pathway	Cnot6l
REACTOME	Generic Transcription Pathway	Cnot7
REACTOME	Generic Transcription Pathway	Cnot8
REACTOME	Generic Transcription Pathway	Cnot9
REACTOME	Generic Transcription Pathway	Cox11
REACTOME	Generic Transcription Pathway	Cox14
REACTOME	Generic Transcription Pathway	Cox16
REACTOME	Generic Transcription Pathway	Cox18
REACTOME	Generic Transcription Pathway	Cox19
REACTOME	Generic Transcription Pathway	Cox20
REACTOME	Generic Transcription Pathway	Cox4i1
REACTOME	Generic Transcription Pathway	Cox5a
REACTOME	Generic Transcription Pathway	Cox5b
REACTOME	Generic Transcription Pathway	Cox6a1
REACTOME	Generic Transcription Pathway	Cox6b1
REACTOME	Generic Transcription Pathway	Cox7a2l
REACTOME	Generic Transcription Pathway	Cox7b
REACTOME	Generic Transcription Pathway	Cox7c
REACTOME	Generic Transcription Pathway	Cox8a
REACTOME	Generic Transcription Pathway	Cradd
REACTOME	Generic Transcription Pathway	Csnk2a1
REACTOME	Generic Transcription Pathway	Csnk2a2
REACTOME	Generic Transcription Pathway	Csnk2b
REACTOME	Generic Transcription Pathway	Ctdp1
REACTOME	Generic Transcription Pathway	Ctnnb1
REACTOME	Generic Transcription Pathway	Cts7
REACTOME	Generic Transcription Pathway	Cts8
REACTOME	Generic Transcription Pathway	Ctsj
REACTOME	Generic Transcription Pathway	Ctsk
REACTOME	Generic Transcription Pathway	Ctsl
REACTOME	Generic Transcription Pathway	Ctsm
REACTOME	Generic Transcription Pathway	Ctsq
REACTOME	Generic Transcription Pathway	Ctsql2
REACTOME	Generic Transcription Pathway	Ctsr
REACTOME	Generic Transcription Pathway	Cul1
REACTOME	Generic Transcription Pathway	Cycs
REACTOME	Generic Transcription Pathway	Daxx
REACTOME	Generic Transcription Pathway	Ddit4
REACTOME	Generic Transcription Pathway	Dek
REACTOME	Generic Transcription Pathway	Dpy30
REACTOME	Generic Transcription Pathway	Dyrk2
REACTOME	Generic Transcription Pathway	E2f4
REACTOME	Generic Transcription Pathway	E2f5
REACTOME	Generic Transcription Pathway	E2f6
REACTOME	Generic Transcription Pathway	E2f7
REACTOME	Generic Transcription Pathway	E2f8
REACTOME	Generic Transcription Pathway	Eed
REACTOME	Generic Transcription Pathway	Ehmt1
REACTOME	Generic Transcription Pathway	Ehmt2
REACTOME	Generic Transcription Pathway	Elf1
REACTOME	Generic Transcription Pathway	Elf2
REACTOME	Generic Transcription Pathway	Ell
REACTOME	Generic Transcription Pathway	Eloa
REACTOME	Generic Transcription Pathway	Elob
REACTOME	Generic Transcription Pathway	Eloc
REACTOME	Generic Transcription Pathway	Epc1
REACTOME	Generic Transcription Pathway	Ercc2
REACTOME	Generic Transcription Pathway	Ercc3
REACTOME	Generic Transcription Pathway	Esr1
REACTOME	Generic Transcription Pathway	Esr2
REACTOME	Generic Transcription Pathway	Esrra
REACTOME	Generic Transcription Pathway	Esrrb
REACTOME	Generic Transcription Pathway	Esrrg
REACTOME	Generic Transcription Pathway	Exo1
REACTOME	Generic Transcription Pathway	Ezh2
REACTOME	Generic Transcription Pathway	Foxg1
REACTOME	Generic Transcription Pathway	Foxo1
REACTOME	Generic Transcription Pathway	Foxo3
REACTOME	Generic Transcription Pathway	Foxo4
REACTOME	Generic Transcription Pathway	Foxo6
REACTOME	Generic Transcription Pathway	Foxp3
REACTOME	Generic Transcription Pathway	G6pd
REACTOME	Generic Transcription Pathway	Gadd45a
REACTOME	Generic Transcription Pathway	Gata1
REACTOME	Generic Transcription Pathway	Gata2
REACTOME	Generic Transcription Pathway	Gata3
REACTOME	Generic Transcription Pathway	Gatad2a
REACTOME	Generic Transcription Pathway	Gatad2b
REACTOME	Generic Transcription Pathway	Giot1
REACTOME	Generic Transcription Pathway	Gls
REACTOME	Generic Transcription Pathway	Gls2
REACTOME	Generic Transcription Pathway	Gpi
REACTOME	Generic Transcription Pathway	Gpx2
REACTOME	Generic Transcription Pathway	Gsr
REACTOME	Generic Transcription Pathway	Gtf2f1
REACTOME	Generic Transcription Pathway	Gtf2f2
REACTOME	Generic Transcription Pathway	Gtf2h1
REACTOME	Generic Transcription Pathway	Gtf2h2
REACTOME	Generic Transcription Pathway	Gtf2h3
REACTOME	Generic Transcription Pathway	Gtf2h4
REACTOME	Generic Transcription Pathway	Gtf2h5
REACTOME	Generic Transcription Pathway	H2ac20
REACTOME	Generic Transcription Pathway	H2afb3
REACTOME	Generic Transcription Pathway	H2aj
REACTOME	Generic Transcription Pathway	H2ax
REACTOME	Generic Transcription Pathway	H2az1
REACTOME	Generic Transcription Pathway	H2az2
REACTOME	Generic Transcription Pathway	H2bc1
REACTOME	Generic Transcription Pathway	H2bc12
REACTOME	Generic Transcription Pathway	H2bu1
REACTOME	Generic Transcription Pathway	H3c1
REACTOME	Generic Transcription Pathway	H3f3a
REACTOME	Generic Transcription Pathway	H3f3b
REACTOME	Generic Transcription Pathway	Hdac1
REACTOME	Generic Transcription Pathway	Hdac10
REACTOME	Generic Transcription Pathway	Hdac11
REACTOME	Generic Transcription Pathway	Hdac2
REACTOME	Generic Transcription Pathway	Hdac4
REACTOME	Generic Transcription Pathway	Hdac5
REACTOME	Generic Transcription Pathway	Hdac8
REACTOME	Generic Transcription Pathway	Hdac9
REACTOME	Generic Transcription Pathway	Hipk1
REACTOME	Generic Transcription Pathway	Hipk2
REACTOME	Generic Transcription Pathway	Hist1h2ail1
REACTOME	Generic Transcription Pathway	Hist1h2ak
REACTOME	Generic Transcription Pathway	Hist1h2ao
REACTOME	Generic Transcription Pathway	Hist1h2bd
REACTOME	Generic Transcription Pathway	Hist1h2bl
REACTOME	Generic Transcription Pathway	Hist1h2bo
REACTOME	Generic Transcription Pathway	Hist1h2bq
REACTOME	Generic Transcription Pathway	Hist1h3b
REACTOME	Generic Transcription Pathway	Hist1h4b
REACTOME	Generic Transcription Pathway	Hist1h4m
REACTOME	Generic Transcription Pathway	Hist2h2aa2
REACTOME	Generic Transcription Pathway	Hist2h2aa3
REACTOME	Generic Transcription Pathway	Hist2h2be
REACTOME	Generic Transcription Pathway	Hist2h3c2
REACTOME	Generic Transcription Pathway	Hist2h4
REACTOME	Generic Transcription Pathway	Hist2h4a
REACTOME	Generic Transcription Pathway	Hnf4a
REACTOME	Generic Transcription Pathway	Hnf4g
REACTOME	Generic Transcription Pathway	Hus1
REACTOME	Generic Transcription Pathway	Ing2
REACTOME	Generic Transcription Pathway	Ing5
REACTOME	Generic Transcription Pathway	Itch
REACTOME	Generic Transcription Pathway	Jmy
REACTOME	Generic Transcription Pathway	Kat6a
REACTOME	Generic Transcription Pathway	Kctd1
REACTOME	Generic Transcription Pathway	Kdm5b
REACTOME	Generic Transcription Pathway	Kmt2a
REACTOME	Generic Transcription Pathway	Kmt2b
REACTOME	Generic Transcription Pathway	Kmt2d
REACTOME	Generic Transcription Pathway	Kmt2e
REACTOME	Generic Transcription Pathway	Kmt5a
REACTOME	Generic Transcription Pathway	Krba1
REACTOME	Generic Transcription Pathway	L3mbtl1
REACTOME	Generic Transcription Pathway	L3mbtl2
REACTOME	Generic Transcription Pathway	Lamtor1
REACTOME	Generic Transcription Pathway	Lamtor2
REACTOME	Generic Transcription Pathway	Lamtor3
REACTOME	Generic Transcription Pathway	Lamtor4
REACTOME	Generic Transcription Pathway	Lamtor5
REACTOME	Generic Transcription Pathway	Ldb1
REACTOME	Generic Transcription Pathway	Lhb
REACTOME	Generic Transcription Pathway	Lmo1
REACTOME	Generic Transcription Pathway	Lmo2
REACTOME	Generic Transcription Pathway	LOC100125368
REACTOME	Generic Transcription Pathway	LOC100360380
REACTOME	Generic Transcription Pathway	LOC100360846
REACTOME	Generic Transcription Pathway	LOC100363502
REACTOME	Generic Transcription Pathway	LOC100364523
REACTOME	Generic Transcription Pathway	LOC100909750
REACTOME	Generic Transcription Pathway	LOC100910046
REACTOME	Generic Transcription Pathway	LOC100910577
REACTOME	Generic Transcription Pathway	LOC100911224
REACTOME	Generic Transcription Pathway	LOC100911519
REACTOME	Generic Transcription Pathway	LOC100912489
REACTOME	Generic Transcription Pathway	LOC100912534
REACTOME	Generic Transcription Pathway	LOC100912564
REACTOME	Generic Transcription Pathway	LOC102546648
REACTOME	Generic Transcription Pathway	LOC102547287
REACTOME	Generic Transcription Pathway	LOC102547412
REACTOME	Generic Transcription Pathway	LOC102548682
REACTOME	Generic Transcription Pathway	LOC102548695
REACTOME	Generic Transcription Pathway	LOC102549173
REACTOME	Generic Transcription Pathway	LOC102549842
REACTOME	Generic Transcription Pathway	LOC102551340
REACTOME	Generic Transcription Pathway	LOC102551539
REACTOME	Generic Transcription Pathway	LOC102552527
REACTOME	Generic Transcription Pathway	LOC102554315
REACTOME	Generic Transcription Pathway	LOC102555083
REACTOME	Generic Transcription Pathway	LOC102556092
REACTOME	Generic Transcription Pathway	LOC103690002
REACTOME	Generic Transcription Pathway	LOC103690038
REACTOME	Generic Transcription Pathway	LOC103690054
REACTOME	Generic Transcription Pathway	LOC103690114
REACTOME	Generic Transcription Pathway	LOC103690163
REACTOME	Generic Transcription Pathway	LOC103691005
REACTOME	Generic Transcription Pathway	LOC103691238
REACTOME	Generic Transcription Pathway	LOC103694865
REACTOME	Generic Transcription Pathway	LOC103694876
REACTOME	Generic Transcription Pathway	LOC103694903
REACTOME	Generic Transcription Pathway	LOC108348065
REACTOME	Generic Transcription Pathway	LOC108348091
REACTOME	Generic Transcription Pathway	LOC108348096
REACTOME	Generic Transcription Pathway	LOC108348112
REACTOME	Generic Transcription Pathway	LOC108348173
REACTOME	Generic Transcription Pathway	LOC108348215
REACTOME	Generic Transcription Pathway	LOC680200
REACTOME	Generic Transcription Pathway	LOC683469
REACTOME	Generic Transcription Pathway	LOC684762
REACTOME	Generic Transcription Pathway	LOC684797
REACTOME	Generic Transcription Pathway	Lrpprc
REACTOME	Generic Transcription Pathway	Map2k6
REACTOME	Generic Transcription Pathway	Mapk11
REACTOME	Generic Transcription Pathway	Mapkap1
REACTOME	Generic Transcription Pathway	Mapkapk5
REACTOME	Generic Transcription Pathway	Max
REACTOME	Generic Transcription Pathway	Mbd3
REACTOME	Generic Transcription Pathway	Mdm2
REACTOME	Generic Transcription Pathway	Mdm4
REACTOME	Generic Transcription Pathway	Meaf6
REACTOME	Generic Transcription Pathway	Med1
REACTOME	Generic Transcription Pathway	Men1
REACTOME	Generic Transcription Pathway	Mga
REACTOME	Generic Transcription Pathway	MGC114246
REACTOME	Generic Transcription Pathway	Mlst8
REACTOME	Generic Transcription Pathway	Mnat1
REACTOME	Generic Transcription Pathway	Mre11
REACTOME	Generic Transcription Pathway	Mt-co1
REACTOME	Generic Transcription Pathway	Mt-co2
REACTOME	Generic Transcription Pathway	Mt-co3
REACTOME	Generic Transcription Pathway	Mta2
REACTOME	Generic Transcription Pathway	Mtor
REACTOME	Generic Transcription Pathway	Myc
REACTOME	Generic Transcription Pathway	Nbn
REACTOME	Generic Transcription Pathway	Ncor1
REACTOME	Generic Transcription Pathway	Ncor2
REACTOME	Generic Transcription Pathway	Ndufa4
REACTOME	Generic Transcription Pathway	Nedd4l
REACTOME	Generic Transcription Pathway	Nelfa
REACTOME	Generic Transcription Pathway	Nelfb
REACTOME	Generic Transcription Pathway	Nelfcd
REACTOME	Generic Transcription Pathway	Nelfe
REACTOME	Generic Transcription Pathway	NEWGENE_1586233
REACTOME	Generic Transcription Pathway	Noc2l
REACTOME	Generic Transcription Pathway	Npm1
REACTOME	Generic Transcription Pathway	Nr0b1
REACTOME	Generic Transcription Pathway	Nr0b2
REACTOME	Generic Transcription Pathway	Nr1d1
REACTOME	Generic Transcription Pathway	Nr1d2
REACTOME	Generic Transcription Pathway	Nr1h2
REACTOME	Generic Transcription Pathway	Nr1h3
REACTOME	Generic Transcription Pathway	Nr1h4
REACTOME	Generic Transcription Pathway	Nr1i2
REACTOME	Generic Transcription Pathway	Nr1i3
REACTOME	Generic Transcription Pathway	Nr2c1
REACTOME	Generic Transcription Pathway	Nr2c2
REACTOME	Generic Transcription Pathway	Nr2e1
REACTOME	Generic Transcription Pathway	Nr2e3
REACTOME	Generic Transcription Pathway	Nr2f1
REACTOME	Generic Transcription Pathway	Nr2f6
REACTOME	Generic Transcription Pathway	Nr3c1
REACTOME	Generic Transcription Pathway	Nr3c2
REACTOME	Generic Transcription Pathway	Nr4a1
REACTOME	Generic Transcription Pathway	Nr4a2
REACTOME	Generic Transcription Pathway	Nr4a3
REACTOME	Generic Transcription Pathway	Nr5a1
REACTOME	Generic Transcription Pathway	Nr5a2
REACTOME	Generic Transcription Pathway	Nr6a1
REACTOME	Generic Transcription Pathway	Nrbf2
REACTOME	Generic Transcription Pathway	Nrbp1
REACTOME	Generic Transcription Pathway	Nuak1
REACTOME	Generic Transcription Pathway	Parp1
REACTOME	Generic Transcription Pathway	Pax5
REACTOME	Generic Transcription Pathway	Pbrm1
REACTOME	Generic Transcription Pathway	Pcgf2
REACTOME	Generic Transcription Pathway	Pcgf5
REACTOME	Generic Transcription Pathway	Pcgf6
REACTOME	Generic Transcription Pathway	Pcna
REACTOME	Generic Transcription Pathway	Pdpk1
REACTOME	Generic Transcription Pathway	Pgr
REACTOME	Generic Transcription Pathway	Phc1
REACTOME	Generic Transcription Pathway	Phc2
REACTOME	Generic Transcription Pathway	Phc3
REACTOME	Generic Transcription Pathway	Phf20
REACTOME	Generic Transcription Pathway	Pidd1
REACTOME	Generic Transcription Pathway	Pin1
REACTOME	Generic Transcription Pathway	Pip4k2b
REACTOME	Generic Transcription Pathway	Pip4k2c
REACTOME	Generic Transcription Pathway	Pip4p1
REACTOME	Generic Transcription Pathway	Plk2
REACTOME	Generic Transcription Pathway	Plk3
REACTOME	Generic Transcription Pathway	Pml
REACTOME	Generic Transcription Pathway	Polr2a
REACTOME	Generic Transcription Pathway	Polr2b
REACTOME	Generic Transcription Pathway	Polr2c
REACTOME	Generic Transcription Pathway	Polr2d
REACTOME	Generic Transcription Pathway	Polr2e
REACTOME	Generic Transcription Pathway	Polr2f
REACTOME	Generic Transcription Pathway	Polr2g
REACTOME	Generic Transcription Pathway	Polr2h
REACTOME	Generic Transcription Pathway	Polr2i
REACTOME	Generic Transcription Pathway	Polr2j
REACTOME	Generic Transcription Pathway	Polr2k
REACTOME	Generic Transcription Pathway	Pou4f1
REACTOME	Generic Transcription Pathway	Pou4f2
REACTOME	Generic Transcription Pathway	Ppara
REACTOME	Generic Transcription Pathway	Ppard
REACTOME	Generic Transcription Pathway	Pparg
REACTOME	Generic Transcription Pathway	Ppm1a
REACTOME	Generic Transcription Pathway	Ppm1d
REACTOME	Generic Transcription Pathway	Ppp1r13b
REACTOME	Generic Transcription Pathway	Ppp1r13l
REACTOME	Generic Transcription Pathway	Ppp2ca
REACTOME	Generic Transcription Pathway	Ppp2cb
REACTOME	Generic Transcription Pathway	Ppp2r1a
REACTOME	Generic Transcription Pathway	Ppp2r1b
REACTOME	Generic Transcription Pathway	Ppp2r5c
REACTOME	Generic Transcription Pathway	Prdm9
REACTOME	Generic Transcription Pathway	Prdx1
REACTOME	Generic Transcription Pathway	Prdx2
REACTOME	Generic Transcription Pathway	Prdx5
REACTOME	Generic Transcription Pathway	Prelid1
REACTOME	Generic Transcription Pathway	Prelid3a
REACTOME	Generic Transcription Pathway	Prkaa1
REACTOME	Generic Transcription Pathway	Prkab1
REACTOME	Generic Transcription Pathway	Prkag2
REACTOME	Generic Transcription Pathway	Prkag3
REACTOME	Generic Transcription Pathway	Prmt1
REACTOME	Generic Transcription Pathway	Prmt5
REACTOME	Generic Transcription Pathway	Prmt6
REACTOME	Generic Transcription Pathway	Prr5
REACTOME	Generic Transcription Pathway	Psma1
REACTOME	Generic Transcription Pathway	Psma2
REACTOME	Generic Transcription Pathway	Psma3l
REACTOME	Generic Transcription Pathway	Psma4
REACTOME	Generic Transcription Pathway	Psma5
REACTOME	Generic Transcription Pathway	Psma6
REACTOME	Generic Transcription Pathway	Psma7
REACTOME	Generic Transcription Pathway	Psma8
REACTOME	Generic Transcription Pathway	Psmb1
REACTOME	Generic Transcription Pathway	Psmb10
REACTOME	Generic Transcription Pathway	Psmb11
REACTOME	Generic Transcription Pathway	Psmb2
REACTOME	Generic Transcription Pathway	Psmb3
REACTOME	Generic Transcription Pathway	Psmb4
REACTOME	Generic Transcription Pathway	Psmb5
REACTOME	Generic Transcription Pathway	Psmb6
REACTOME	Generic Transcription Pathway	Psmb7
REACTOME	Generic Transcription Pathway	Psmb8
REACTOME	Generic Transcription Pathway	Psmb9
REACTOME	Generic Transcription Pathway	Psmc1
REACTOME	Generic Transcription Pathway	Psmc2
REACTOME	Generic Transcription Pathway	Psmc3
REACTOME	Generic Transcription Pathway	Psmc4
REACTOME	Generic Transcription Pathway	Psmc5
REACTOME	Generic Transcription Pathway	Psmc6
REACTOME	Generic Transcription Pathway	Psmd1
REACTOME	Generic Transcription Pathway	Psmd10
REACTOME	Generic Transcription Pathway	Psmd11
REACTOME	Generic Transcription Pathway	Psmd12
REACTOME	Generic Transcription Pathway	Psmd13
REACTOME	Generic Transcription Pathway	Psmd14
REACTOME	Generic Transcription Pathway	Psmd2
REACTOME	Generic Transcription Pathway	Psmd3
REACTOME	Generic Transcription Pathway	Psmd4
REACTOME	Generic Transcription Pathway	Psmd5
REACTOME	Generic Transcription Pathway	Psmd6
REACTOME	Generic Transcription Pathway	Psmd7
REACTOME	Generic Transcription Pathway	Psmd8
REACTOME	Generic Transcription Pathway	Psmd9
REACTOME	Generic Transcription Pathway	Psme1
REACTOME	Generic Transcription Pathway	Psme2
REACTOME	Generic Transcription Pathway	Psme3
REACTOME	Generic Transcription Pathway	Psme4
REACTOME	Generic Transcription Pathway	Psmf1
REACTOME	Generic Transcription Pathway	Ptpn11
REACTOME	Generic Transcription Pathway	Rabggta
REACTOME	Generic Transcription Pathway	Rabggtb
REACTOME	Generic Transcription Pathway	Rad1
REACTOME	Generic Transcription Pathway	Rad17
REACTOME	Generic Transcription Pathway	Rad50
REACTOME	Generic Transcription Pathway	Rad9a
REACTOME	Generic Transcription Pathway	Rad9b
REACTOME	Generic Transcription Pathway	Rara
REACTOME	Generic Transcription Pathway	Rarb
REACTOME	Generic Transcription Pathway	Rarg
REACTOME	Generic Transcription Pathway	Rbbp4
REACTOME	Generic Transcription Pathway	Rbbp5
REACTOME	Generic Transcription Pathway	Rbbp7
REACTOME	Generic Transcription Pathway	Rbbp8
REACTOME	Generic Transcription Pathway	Rbl1
REACTOME	Generic Transcription Pathway	Rbm14
REACTOME	Generic Transcription Pathway	Rbpj
REACTOME	Generic Transcription Pathway	Rbx1
REACTOME	Generic Transcription Pathway	Rfc2
REACTOME	Generic Transcription Pathway	Rfc3
REACTOME	Generic Transcription Pathway	Rfc4
REACTOME	Generic Transcription Pathway	Rfc5
REACTOME	Generic Transcription Pathway	Rffl
REACTOME	Generic Transcription Pathway	RGD1308751
REACTOME	Generic Transcription Pathway	RGD1562378
REACTOME	Generic Transcription Pathway	RGD1564657
REACTOME	Generic Transcription Pathway	RGD1564827
REACTOME	Generic Transcription Pathway	RGD1566386
REACTOME	Generic Transcription Pathway	Rheb
REACTOME	Generic Transcription Pathway	Rhno1
REACTOME	Generic Transcription Pathway	Rictor
REACTOME	Generic Transcription Pathway	Ring1
REACTOME	Generic Transcription Pathway	Rmi1
REACTOME	Generic Transcription Pathway	Rmi2
REACTOME	Generic Transcription Pathway	Rnf111
REACTOME	Generic Transcription Pathway	Rnf2
REACTOME	Generic Transcription Pathway	Rnf34
REACTOME	Generic Transcription Pathway	Rora
REACTOME	Generic Transcription Pathway	Rorb
REACTOME	Generic Transcription Pathway	Rorc
REACTOME	Generic Transcription Pathway	Rpa1
REACTOME	Generic Transcription Pathway	Rpa2
REACTOME	Generic Transcription Pathway	Rpa3
REACTOME	Generic Transcription Pathway	Rps27a
REACTOME	Generic Transcription Pathway	Rptor
REACTOME	Generic Transcription Pathway	Rraga
REACTOME	Generic Transcription Pathway	RragB
REACTOME	Generic Transcription Pathway	Rragc
REACTOME	Generic Transcription Pathway	Rragd
REACTOME	Generic Transcription Pathway	Rsl1
REACTOME	Generic Transcription Pathway	Runx1
REACTOME	Generic Transcription Pathway	Runx2
REACTOME	Generic Transcription Pathway	Runx3
REACTOME	Generic Transcription Pathway	Rxra
REACTOME	Generic Transcription Pathway	Rxrb
REACTOME	Generic Transcription Pathway	Rxrg
REACTOME	Generic Transcription Pathway	Rybp
REACTOME	Generic Transcription Pathway	Scmh1
REACTOME	Generic Transcription Pathway	Sco1
REACTOME	Generic Transcription Pathway	Serpinb13
REACTOME	Generic Transcription Pathway	Sesn1
REACTOME	Generic Transcription Pathway	Sesn2
