database	pathway	gene
neighborhood	MORF_HDAC2	SAFB
neighborhood	MORF_HDAC2	PRPF8
neighborhood	MORF_HDAC2	CEBPZ
neighborhood	MORF_HDAC2	NAE1
neighborhood	MORF_HDAC2	HSPA8
neighborhood	MORF_HDAC2	TNPO3
neighborhood	MORF_HDAC2	DCTD
neighborhood	MORF_HDAC2	MSH2
neighborhood	MORF_HDAC2	DRG1
neighborhood	MORF_HDAC2	SLBP
neighborhood	MORF_HDAC2	PWP1
neighborhood	MORF_HDAC2	RNF44
neighborhood	MORF_HDAC2	SON
neighborhood	MORF_HDAC2	F8A1
neighborhood	MORF_MDM2	ADCY3
neighborhood	MORF_MDM2	KLRC4
neighborhood	MORF_MDM2	PVR
neighborhood	MORF_MDM2	S100A5
neighborhood	MORF_MDM2	PPP2R5B
neighborhood	MORF_MDM2	SYT5
neighborhood	MORF_MDM2	AQP7
neighborhood	MORF_MDM2	RORB
neighborhood	MORF_MDM2	EDIL3
neighborhood	MORF_MDM2	ATP2B2
neighborhood	MORF_MDM2	LILRA1
neighborhood	MORF_MDM2	STAC
neighborhood	MORF_MDM2	PPP1R1A
neighborhood	MORF_MDM2	LILRA4
neighborhood	MORF_MDM2	CFH
neighborhood	MORF_MDM2	ABCB10
neighborhood	MORF_MDM2	FAS
neighborhood	MORF_MDM2	GNG4
neighborhood	MORF_MDM2	MAP2K7
neighborhood	MORF_MDM2	MAP2K6
neighborhood	MORF_MDM2	STAG1
neighborhood	MORF_MDM2	HTR1E
neighborhood	MORF_MDM2	KRR1
neighborhood	MORF_MDM2	PHOX2B
neighborhood	MORF_MDM2	MAGI1
neighborhood	MORF_MDM2	CD3E
neighborhood	MORF_MDM2	RREB1
neighborhood	MORF_MDM2	MYH2
neighborhood	MORF_MDM2	RXRG
neighborhood	MORF_MDM2	PTPRR
neighborhood	MORF_MDM2	PTPRS
neighborhood	MORF_MDM2	AOC4P
neighborhood	MORF_MDM2	CYP2E1
neighborhood	MORF_MDM2	PCM1
neighborhood	MORF_MDM2	TMEM26
neighborhood	MORF_MDM2	BCL2L11
neighborhood	MORF_MDM2	CRHR1
neighborhood	MORF_MDM2	PGM3
neighborhood	MORF_MDM2	CAMK4
neighborhood	MORF_MDM2	CCR3
neighborhood	MORF_MDM2	MLLT10
neighborhood	MORF_MDM2	RYR3
neighborhood	MORF_MDM2	TANC2
neighborhood	MORF_MDM2	ROR2
neighborhood	MORF_MDM2	FBXL4
neighborhood	MORF_MDM2	MAGEA9
neighborhood	MORF_MDM2	OR2B6
neighborhood	MORF_MDM2	CLCN3
neighborhood	MORF_MDM2	PLPPR4
neighborhood	MORF_MDM2	MAGEA8
neighborhood	MORF_MDM2	ZNF132
neighborhood	MORF_MDM2	ARFGEF2
neighborhood	MORF_MDM2	MYT1
neighborhood	MORF_MDM2	PRELID3A
neighborhood	MORF_MDM2	EPHB2
neighborhood	MORF_MDM2	ADCYAP1
neighborhood	MORF_MDM2	ITGBL1
neighborhood	MORF_MDM2	CEP162
neighborhood	MORF_MDM2	HCRTR2
neighborhood	MORF_MDM2	SULT4A1
neighborhood	MORF_MDM2	TBXT
neighborhood	MORF_MDM2	IFNA1
neighborhood	MORF_MDM2	DMD
neighborhood	MORF_MDM2	HNF1A
neighborhood	MORF_MDM2	NXPE3
neighborhood	MORF_MDM2	GUCY2F
neighborhood	MORF_MDM2	TRIO
neighborhood	MORF_MDM2	ZBTB40
neighborhood	MORF_MDM2	MYOZ3
neighborhood	MORF_MDM2	GUCY2C
neighborhood	MORF_MDM2	KRT34
neighborhood	MORF_MDM2	ECM2
neighborhood	MORF_MDM2	CSRP3
neighborhood	MORF_MDM2	PAXIP1
neighborhood	MORF_MDM2	COL14A1
neighborhood	MORF_MDM2	NR1I2
neighborhood	MORF_MDM2	MAP2
neighborhood	MORF_MDM2	COX6A2
neighborhood	MORF_MDM2	RBMXL1
neighborhood	MORF_MDM2	DNAJC22
neighborhood	MORF_MDM2	TNK1
neighborhood	MORF_MDM2	ABO
neighborhood	MORF_MDM2	SLC15A1
neighborhood	MORF_MDM2	ATP10B
neighborhood	MORF_MDM2	CPEB3
neighborhood	MORF_MDM2	GLRA3
neighborhood	MORF_MDM2	GPLD1
neighborhood	MORF_MDM2	WBP4
neighborhood	MORF_MDM2	KRT33A
neighborhood	MORF_MDM2	KRT33B
neighborhood	MORF_MDM2	NOS2
neighborhood	MORF_MDM2	DNAJC16
neighborhood	MORF_MDM2	SERPINA4
neighborhood	MORF_MDM2	VKORC1
neighborhood	MORF_MDM2	MC5R
neighborhood	MORF_MDM2	CALN1
neighborhood	MORF_MDM2	SLC22A6
neighborhood	MORF_MDM2	BRD4
neighborhood	MORF_MDM2	FGF2
neighborhood	MORF_MDM2	MSL3
neighborhood	MORF_MDM2	SRPK3
neighborhood	MORF_MDM2	LPGAT1
neighborhood	MORF_MDM2	ATP4B
neighborhood	MORF_MDM2	GPR171
neighborhood	MORF_MDM2	ZNF141
neighborhood	MORF_MDM2	PDE10A
neighborhood	MORF_MDM2	PSG1
neighborhood	MORF_MDM2	RBBP7
neighborhood	MORF_MDM2	GMPR
neighborhood	MORF_MDM2	CDR1
neighborhood	MORF_MDM2	BNIP1
neighborhood	MORF_MDM2	ZNF134
neighborhood	MORF_MDM2	NHEJ1
neighborhood	MORF_MDM2	CLOCK
neighborhood	MORF_MDM2	TBX19
neighborhood	MORF_MDM2	HSD3B2
neighborhood	MORF_MDM2	PHLDB1
neighborhood	MORF_MDM2	CXCL5
neighborhood	MORF_MDM2	POLR2K
neighborhood	MORF_MDM2	PART1
neighborhood	MORF_MDM2	RB1CC1
neighborhood	MORF_MDM2	EXOC4
neighborhood	MORF_MDM2	SLC4A8
neighborhood	MORF_MDM2	IGKV7-3
neighborhood	MORF_MDM2	LECT2
neighborhood	MORF_MDM2	ZNF266
neighborhood	MORF_MDM2	SIM2
neighborhood	MORF_MDM2	IL4
neighborhood	MORF_MDM2	FAM153B
neighborhood	MORF_MDM2	POLR3F
neighborhood	MORF_MDM2	SOAT2
neighborhood	MORF_MDM2	IL5
neighborhood	MORF_MDM2	IL7
neighborhood	MORF_MDM2	TBX5
neighborhood	MORF_MDM2	NTNG2
neighborhood	MORF_MDM2	PHF10
neighborhood	MORF_MDM2	ELAVL2
neighborhood	MORF_MDM2	DRC3
neighborhood	MORF_MDM2	GJB5
neighborhood	MORF_MDM2	TRIM24
neighborhood	MORF_MDM2	CCL16
neighborhood	MORF_MDM2	FZD5
neighborhood	MORF_MDM2	RPS6KA5
neighborhood	MORF_MDM2	ZNF157
neighborhood	MORF_MDM2	P2RY10
neighborhood	MORF_MDM2	SLC16A5
neighborhood	MORF_MDM2	COL19A1
neighborhood	MORF_MDM2	JADE3
neighborhood	MORF_MDM2	ABCC8
neighborhood	MORF_MDM2	ATP6V0A2
neighborhood	MORF_MDM2	FGF18
neighborhood	MORF_MDM2	BMP10
neighborhood	MORF_MDM2	MPZL1
neighborhood	MORF_MDM2	APOBEC1
neighborhood	MORF_MDM2	GRIK1
neighborhood	MORF_MDM2	TSPAN2
neighborhood	MORF_MDM2	IL16
neighborhood	MORF_MDM2	SLC6A2
neighborhood	MORF_MDM2	GABRB2
neighborhood	MORF_MDM2	F2RL1
neighborhood	MORF_MDM2	GRIK5
neighborhood	MORF_MDM2	DMPK
neighborhood	MORF_MDM2	FNTB
neighborhood	MORF_MDM2	ZSCAN26
neighborhood	MORF_MDM2	SLC2A1
neighborhood	MORF_MDM2	RBMS3
neighborhood	MORF_MDM2	ELOVL6
neighborhood	MORF_MDM2	LGI1
neighborhood	MORF_MDM2	SLC4A3
neighborhood	MORF_MDM2	KRT86
neighborhood	MORF_MDM2	TENM4
neighborhood	MORF_MDM2	SLC33A1
neighborhood	MORF_MDM2	SIX6
neighborhood	MORF_MDM2	SPA17
neighborhood	MORF_MDM2	CDKL5
neighborhood	MORF_MDM2	IL11RA
neighborhood	MORF_MDM2	TACC2
neighborhood	MORF_MDM2	HOXD4
neighborhood	MORF_MDM2	RNF24
neighborhood	MORF_MDM2	ERC1
neighborhood	MORF_MDM2	AKAP3
neighborhood	MORF_MDM2	TTTY1
neighborhood	MORF_MDM2	DRD1
neighborhood	MORF_MDM2	ADAMTSL3
neighborhood	MORF_MDM2	ST8SIA1
neighborhood	MORF_MDM2	KCNA5
neighborhood	MORF_MDM2	ATF2
neighborhood	MORF_MDM2	PDE6A
neighborhood	MORF_MDM2	BRINP3
neighborhood	MORF_MDM2	TFDP2
neighborhood	MORF_MDM2	RAD51D
neighborhood	MORF_MDM2	PRPS1L1
neighborhood	MORF_MDM2	ATF6B
neighborhood	MORF_MDM2	SLC46A3
neighborhood	MORF_MDM2	IVL
neighborhood	MORF_MDM2	NOVA1
neighborhood	MORF_MDM2	CTRL
neighborhood	MORF_MDM2	ABCB9
neighborhood	MORF_MDM2	CACNA2D1
neighborhood	MORF_MDM2	JRKL
neighborhood	MORF_MDM2	ABCB1
neighborhood	MORF_MDM2	BRCA1
neighborhood	MORF_MDM2	GCM1
neighborhood	MORF_MDM2	MPZL2
neighborhood	MORF_MDM2	ULK2
neighborhood	MORF_MDM2	ADAM20
neighborhood	MORF_MDM2	H3C6
neighborhood	MORF_MDM2	CPB2
neighborhood	MORF_MDM2	CADM4
neighborhood	MORF_MDM2	RSC1A1
neighborhood	MORF_MDM2	POU6F1
neighborhood	MORF_MDM2	POU6F2
neighborhood	MORF_MDM2	ZNF200
neighborhood	MORF_MDM2	PAX6
neighborhood	MORF_MDM2	ZNF202
neighborhood	MORF_MDM2	AMMECR1
neighborhood	MORF_MDM2	MINDY2
neighborhood	MORF_MDM2	COLGALT2
neighborhood	MORF_MDM2	BARX2
neighborhood	MORF_MDM2	PLEKHB1
neighborhood	MORF_MDM2	PAX9
neighborhood	MORF_MDM2	DGCR5
neighborhood	MORF_MDM2	PAX7
neighborhood	MORF_MDM2	ATP8B1
neighborhood	MORF_MDM2	ITIH3
neighborhood	MORF_MDM2	NCKIPSD
neighborhood	MORF_MDM2	FOSL1
neighborhood	MORF_MDM2	NPFF
neighborhood	MORF_MDM2	PRKCA
neighborhood	MORF_MDM2	KNG1
neighborhood	MORF_MDM2	C1orf216
neighborhood	MORF_MDM2	GLE1
neighborhood	MORF_MDM2	CYP11A1
neighborhood	MORF_MDM2	GPR19
neighborhood	MORF_MDM2	GPR18
neighborhood	MORF_MDM2	CNTN6
neighborhood	MORF_MDM2	IPO9
neighborhood	MORF_MDM2	COQ7
neighborhood	MORF_MDM2	FSHR
neighborhood	MORF_MDM2	ARL3
neighborhood	MORF_MDM2	MFN1
neighborhood	MORF_MDM2	HOXC11
neighborhood	MORF_MDM2	PSD
neighborhood	MORF_MDM2	MDM2
neighborhood	MORF_MDM2	GPR15
neighborhood	MORF_MDM2	CTSB
neighborhood	MORF_MDM2	ZNRD1ASP
neighborhood	MORF_MDM2	ZBTB14
neighborhood	MORF_MDM2	SUPT3H
neighborhood	MORF_MDM2	TNFRSF25
neighborhood	MORF_MDM2	PPP1R12B
neighborhood	MORF_MDM2	NR3C2
neighborhood	MORF_MDM2	IFNW1
neighborhood	MORF_MDM2	CDC73
neighborhood	MORF_MDM2	GPR1
neighborhood	MORF_MDM2	NPAS2
neighborhood	MORF_MDM2	NFAT5
neighborhood	MORF_MDM2	KRT1
neighborhood	MORF_MDM2	KRT2
neighborhood	MORF_MDM2	COL8A1
neighborhood	MORF_MDM2	PLA2R1
neighborhood	MORF_MDM2	ERCC4
neighborhood	MORF_MDM2	DPT
neighborhood	MORF_MDM2	PTPRB
neighborhood	MORF_MDM2	FLT1
neighborhood	MORF_MDM2	R3HCC1L
neighborhood	MORF_MDM2	MSH3
neighborhood	MORF_MDM2	UBE4B
neighborhood	MORF_MDM2	ERC2-IT1
neighborhood	MORF_MDM2	MON2
neighborhood	MORF_MDM2	CASP10
neighborhood	MORF_MDM2	DBT
neighborhood	MORF_MDM2	ATXN3
neighborhood	MORF_MDM2	NEB
neighborhood	MORF_MDM2	SLC17A3
neighborhood	MORF_MDM2	SLC17A1
neighborhood	MORF_MDM2	TSSK2
neighborhood	MORF_MDM2	IFNA14
neighborhood	MORF_MDM2	CYP4F2
neighborhood	MORF_MDM2	GCA
neighborhood	MORF_MT4	SEC31A
neighborhood	MORF_MT4	BTD
neighborhood	MORF_MT4	LTBP4
neighborhood	MORF_MT4	UTRN
neighborhood	MORF_MT4	AQP5
neighborhood	MORF_MT4	TMEM11
neighborhood	MORF_MT4	AQP7
neighborhood	MORF_MT4	HNRNPL
neighborhood	MORF_MT4	KIFC3
neighborhood	MORF_MT4	TAF5L
neighborhood	MORF_MT4	DDX11
neighborhood	MORF_MT4	AGPS
neighborhood	MORF_MT4	SFSWAP
neighborhood	MORF_MT4	LSM1
neighborhood	MORF_MT4	KRR1
neighborhood	MORF_MT4	ARC
neighborhood	MORF_MT4	ROCK1
neighborhood	MORF_MT4	CRYAA
neighborhood	MORF_MT4	PIK3CB
neighborhood	MORF_MT4	HTR4
neighborhood	MORF_MT4	F7
neighborhood	MORF_MT4	SUN2
neighborhood	MORF_MT4	ZNF500
neighborhood	MORF_MT4	ST13
neighborhood	MORF_MT4	SSTR5
neighborhood	MORF_MT4	CRHR2
neighborhood	MORF_MT4	CLP1
neighborhood	MORF_MT4	MSX1
neighborhood	MORF_MT4	CEP350
neighborhood	MORF_MT4	COLQ
neighborhood	MORF_MT4	RFC1
neighborhood	MORF_MT4	HTR7
neighborhood	MORF_MT4	MC2R
neighborhood	MORF_MT4	NEK9
neighborhood	MORF_MT4	LRCH4
neighborhood	MORF_MT4	AMFR
neighborhood	MORF_MT4	ADD2
neighborhood	MORF_MT4	CDK5R2
neighborhood	MORF_MT4	ALDOC
neighborhood	MORF_MT4	MTX1
neighborhood	MORF_MT4	CLBA1
neighborhood	MORF_MT4	CACNB2
neighborhood	MORF_MT4	MYO9B
neighborhood	MORF_MT4	STK17A
neighborhood	MORF_MT4	PRELID3A
neighborhood	MORF_MT4	JRK
neighborhood	MORF_MT4	FRG1
neighborhood	MORF_MT4	AANAT
neighborhood	MORF_MT4	TNKS
neighborhood	MORF_MT4	CBARP
neighborhood	MORF_MT4	FCHO1
neighborhood	MORF_MT4	MLN
neighborhood	MORF_MT4	IKZF1
neighborhood	MORF_MT4	FDXR
neighborhood	MORF_MT4	KCNJ4
neighborhood	MORF_MT4	PAXIP1
neighborhood	MORF_MT4	HMGCS2
neighborhood	MORF_MT4	WDR62
neighborhood	MORF_MT4	IPCEF1
neighborhood	MORF_MT4	COX6A2
neighborhood	MORF_MT4	RWDD3
neighborhood	MORF_MT4	RERE
neighborhood	MORF_MT4	NRP2
neighborhood	MORF_MT4	CCKAR
neighborhood	MORF_MT4	TTC22
neighborhood	MORF_MT4	NEURL1
neighborhood	MORF_MT4	ZNF292
neighborhood	MORF_MT4	LEPROTL1
neighborhood	MORF_MT4	ARSL
neighborhood	MORF_MT4	LY9
neighborhood	MORF_MT4	KRT33A
neighborhood	MORF_MT4	GTSE1
neighborhood	MORF_MT4	SLC24A1
neighborhood	MORF_MT4	SIK3
neighborhood	MORF_MT4	MC5R
neighborhood	MORF_MT4	SLC22A6
neighborhood	MORF_MT4	FANCG
neighborhood	MORF_MT4	MSL3
neighborhood	MORF_MT4	ZP2
neighborhood	MORF_MT4	FAM189B
neighborhood	MORF_MT4	KIAA0586
neighborhood	MORF_MT4	RBBP8
neighborhood	MORF_MT4	DOK1
neighborhood	MORF_MT4	KANK2
neighborhood	MORF_MT4	GRIP2
neighborhood	MORF_MT4	PARVB
neighborhood	MORF_MT4	CRYBA4
neighborhood	MORF_MT4	MMP25
neighborhood	MORF_MT4	ADAM15
neighborhood	MORF_MT4	TMEM94
neighborhood	MORF_MT4	POLR2K
neighborhood	MORF_MT4	FUT6
neighborhood	MORF_MT4	PML
neighborhood	MORF_MT4	ZDHHC18
neighborhood	MORF_MT4	ZBTB17
neighborhood	MORF_MT4	SUMO4
neighborhood	MORF_MT4	ZNF32
neighborhood	MORF_MT4	BCL2
neighborhood	MORF_MT4	GPATCH8
neighborhood	MORF_MT4	ACKR2
neighborhood	MORF_MT4	HSD17B3
neighborhood	MORF_MT4	DTNA
neighborhood	MORF_MT4	BRD1
neighborhood	MORF_MT4	OPRL1
neighborhood	MORF_MT4	TBX5
neighborhood	MORF_MT4	AFF2
neighborhood	MORF_MT4	POLR3D
neighborhood	MORF_MT4	DKK4
neighborhood	MORF_MT4	ITPR2
neighborhood	MORF_MT4	ATRX
neighborhood	MORF_MT4	KANK3
neighborhood	MORF_MT4	SLC16A5
neighborhood	MORF_MT4	RASSF1
neighborhood	MORF_MT4	FOXE1
neighborhood	MORF_MT4	NEUROD2
neighborhood	MORF_MT4	PHF21A
neighborhood	MORF_MT4	CMA1
neighborhood	MORF_MT4	OGG1
neighborhood	MORF_MT4	ATP6V0A2
neighborhood	MORF_MT4	BMP10
neighborhood	MORF_MT4	NRTN
neighborhood	MORF_MT4	HAUS5
neighborhood	MORF_MT4	FOXN3
neighborhood	MORF_MT4	LMO1
neighborhood	MORF_MT4	GRIK5
neighborhood	MORF_MT4	CNOT2
neighborhood	MORF_MT4	RPS6KB2
neighborhood	MORF_MT4	IL13
neighborhood	MORF_MT4	BPHL
neighborhood	MORF_MT4	EEF1AKMT3
neighborhood	MORF_MT4	JAG1
neighborhood	MORF_MT4	PRKCSH
neighborhood	MORF_MT4	ZKSCAN3
neighborhood	MORF_MT4	AAK1
neighborhood	MORF_MT4	SLC2A1
neighborhood	MORF_MT4	KRT86
neighborhood	MORF_MT4	SLC4A3
neighborhood	MORF_MT4	ZNF592
neighborhood	MORF_MT4	NUDT3
neighborhood	MORF_MT4	PICK1
neighborhood	MORF_MT4	TBC1D22A
neighborhood	MORF_MT4	CLPX
neighborhood	MORF_MT4	HOXD4
neighborhood	MORF_MT4	RNF139
neighborhood	MORF_MT4	HSPB2
neighborhood	MORF_MT4	EXTL3
neighborhood	MORF_MT4	ADAMTSL2
neighborhood	MORF_MT4	TSPO2
neighborhood	MORF_MT4	ATP6V1B1
neighborhood	MORF_MT4	NR2C1
neighborhood	MORF_MT4	ECE2
neighborhood	MORF_MT4	ECE1
neighborhood	MORF_MT4	SLC30A1
neighborhood	MORF_MT4	PLIN3
neighborhood	MORF_MT4	TFDP2
neighborhood	MORF_MT4	SLC30A3
neighborhood	MORF_MT4	STK19
neighborhood	MORF_MT4	RUNX1
neighborhood	MORF_MT4	CTRL
neighborhood	MORF_MT4	PVT1
neighborhood	MORF_MT4	CSTF3
neighborhood	MORF_MT4	B4GALT3
neighborhood	MORF_MT4	SLC6A11
neighborhood	MORF_MT4	CRAT
neighborhood	MORF_MT4	IKBKE
neighborhood	MORF_MT4	SLC25A11
neighborhood	MORF_MT4	GPR35
neighborhood	MORF_MT4	PLK3
neighborhood	MORF_MT4	RAP1A
neighborhood	MORF_MT4	SLC13A2
neighborhood	MORF_MT4	ANTXR1
neighborhood	MORF_MT4	SLC5A2
neighborhood	MORF_MT4	POU6F1
neighborhood	MORF_MT4	IMPA1
neighborhood	MORF_MT4	PNMT
neighborhood	MORF_MT4	CD8B
neighborhood	MORF_MT4	TLN2
neighborhood	MORF_MT4	PEX6
neighborhood	MORF_MT4	PLEKHB1
neighborhood	MORF_MT4	PCBP3
neighborhood	MORF_MT4	PAX9
neighborhood	MORF_MT4	SLC22A24
neighborhood	MORF_MT4	JMJD6
neighborhood	MORF_MT4	PAX8
neighborhood	MORF_MT4	PIGB
neighborhood	MORF_MT4	ITIH4
neighborhood	MORF_MT4	LBP
neighborhood	MORF_MT4	RANBP2
neighborhood	MORF_MT4	NCKIPSD
neighborhood	MORF_MT4	FOSL1
neighborhood	MORF_MT4	MT4
neighborhood	MORF_MT4	LAIR1
neighborhood	MORF_MT4	TUBGCP4
neighborhood	MORF_MT4	GLE1
neighborhood	MORF_MT4	CYP11A1
neighborhood	MORF_MT4	MPP2
neighborhood	MORF_MT4	SPEF1
neighborhood	MORF_MT4	ESR1
neighborhood	MORF_MT4	SEZ6L
neighborhood	MORF_MT4	PIGR
neighborhood	MORF_MT4	IRF2BP1
neighborhood	MORF_MT4	ESR2
neighborhood	MORF_MT4	DAPK2
neighborhood	MORF_MT4	PCGF1
neighborhood	MORF_MT4	EML3
neighborhood	MORF_MT4	KLHL18
neighborhood	MORF_MT4	CRCP
neighborhood	MORF_MT4	CNTN2
neighborhood	MORF_MT4	ZNF710
neighborhood	MORF_MT4	CYP2A6
neighborhood	MORF_MT4	CPSF4
neighborhood	MORF_MT4	MOK
neighborhood	MORF_MT4	UGT2B15
neighborhood	MORF_MT4	TM4SF5
neighborhood	MORF_MT4	GALNT2
neighborhood	MORF_MT4	LCOR
neighborhood	MORF_MT4	FRYL
neighborhood	MORF_MT4	TNFRSF25
neighborhood	MORF_MT4	CAMK2G
neighborhood	MORF_MT4	NFYB
neighborhood	MORF_MT4	NR3C1
neighborhood	MORF_MT4	CHD9
neighborhood	MORF_MT4	PSMF1
neighborhood	MORF_MT4	TTI1
neighborhood	MORF_MT4	CDK13
neighborhood	MORF_MT4	INPP5E
neighborhood	MORF_MT4	SH2B1
neighborhood	MORF_MT4	CHD3
neighborhood	MORF_MT4	ERCC2
neighborhood	MORF_MT4	BAHD1
neighborhood	MORF_MT4	DPT
neighborhood	MORF_MT4	DTX4
neighborhood	MORF_MT4	FLT1
neighborhood	MORF_MT4	LTK
neighborhood	MORF_MT4	SLC12A4
neighborhood	MORF_MT4	NFRKB
neighborhood	MORF_MT4	NF1
neighborhood	MORF_MT4	FAM189A2
neighborhood	MORF_MT4	SMC5
neighborhood	MORF_MT4	DPYSL4
neighborhood	MORF_MT4	SLC6A9
neighborhood	MORF_MT4	SLC6A7
neighborhood	MORF_MT4	LSM12
neighborhood	MORF_MT4	WIPF2
neighborhood	MORF_MT4	IRF2
neighborhood	MORF_MT4	JAK3
neighborhood	MORF_MT4	SLC18A1
neighborhood	MORF_MSH2	HNRNPAB
neighborhood	MORF_MSH2	XPO1
neighborhood	MORF_MSH2	METAP1
neighborhood	MORF_MSH2	COPS5
neighborhood	MORF_MSH2	SNRNP200
neighborhood	MORF_MSH2	NUP188
neighborhood	MORF_MSH2	DEK
neighborhood	MORF_MSH2	SART3
neighborhood	MORF_MSH2	ALG8
neighborhood	MORF_MSH2	RAD21
neighborhood	MORF_MSH2	HNRNPU
neighborhood	MORF_MSH2	PARG
neighborhood	MORF_MSH2	RANBP1
neighborhood	MORF_MSH2	SUCLA2
neighborhood	MORF_MSH2	EIF2B4
neighborhood	MORF_MSH2	ATP5PF
neighborhood	MORF_MSH2	KHDRBS1
neighborhood	MORF_MSH2	CLNS1A
neighborhood	MORF_MSH2	SSBP1
neighborhood	MORF_MSH2	USP1
neighborhood	MORF_MSH2	AIMP2
neighborhood	MORF_MSH2	MCM2
neighborhood	MORF_MSH2	SRSF1
neighborhood	MORF_MSH2	GTF2H1
neighborhood	MORF_MSH2	DDX39A
neighborhood	MORF_MSH2	RFC4
neighborhood	MORF_MSH2	BAZ1B
neighborhood	MORF_MSH2	MRPS18B
neighborhood	MORF_MSH2	RRM1
neighborhood	MORF_MSH2	ZZZ3
neighborhood	MORF_MSH2	RUVBL2
neighborhood	MORF_MSH2	LRPPRC
neighborhood	MORF_MSH2	ICE1
neighborhood	MORF_MSH2	UNG
neighborhood	MORF_MSH2	POLR2I
neighborhood	MORF_MSH2	HAT1
neighborhood	MORF_MSH2	TRRAP
neighborhood	MORF_MSH2	GPN1
neighborhood	MORF_MSH2	RPA1
neighborhood	MORF_MSH2	IARS1
neighborhood	MORF_MSH2	G3BP1
neighborhood	MORF_MSH2	SET
neighborhood	MORF_MSH2	PSMB2
neighborhood	MORF_MSH2	NAE1
neighborhood	MORF_MSH2	ACTL6A
neighborhood	MORF_MSH2	NUDC
neighborhood	MORF_MSH2	BUB3
neighborhood	MORF_MSH2	MSH6
neighborhood	MORF_MSH2	SSRP1
neighborhood	MORF_MSH2	MSH2
neighborhood	MORF_MSH2	SOD1
neighborhood	MORF_MSH2	PRPSAP1
neighborhood	MORF_MSH2	CCT5
neighborhood	MORF_MSH2	HDAC2
neighborhood	MORF_MSH2	ILF2
neighborhood	MORF_MSH2	PCNA
neighborhood	MORF_MSH2	SPCS2
neighborhood	MORF_MSH2	HNRNPA2B1
neighborhood	MORF_MSH2	CHAF1A
neighborhood	MORF_MSH2	POP5
neighborhood	MORF_MSH2	SMC1A
neighborhood	MORF_MSH3	ADCY3
neighborhood	MORF_MSH3	PVR
neighborhood	MORF_MSH3	KLRC4
neighborhood	MORF_MSH3	PPP2R5B
neighborhood	MORF_MSH3	SYT5
neighborhood	MORF_MSH3	PITPNA
neighborhood	MORF_MSH3	LTBP4
neighborhood	MORF_MSH3	FIG4
neighborhood	MORF_MSH3	CYP2D6
neighborhood	MORF_MSH3	AQP5
neighborhood	MORF_MSH3	AQP7
neighborhood	MORF_MSH3	TMEM11
neighborhood	MORF_MSH3	TAF5L
neighborhood	MORF_MSH3	PPP1R1A
neighborhood	MORF_MSH3	CFH
neighborhood	MORF_MSH3	ABCB10
neighborhood	MORF_MSH3	GNG4
neighborhood	MORF_MSH3	HTR1E
neighborhood	MORF_MSH3	KRR1
neighborhood	MORF_MSH3	TNIK
neighborhood	MORF_MSH3	PIK3CB
neighborhood	MORF_MSH3	RREB1
neighborhood	MORF_MSH3	RXRG
neighborhood	MORF_MSH3	AOC4P
neighborhood	MORF_MSH3	CYP2E1
neighborhood	MORF_MSH3	ZNF500
neighborhood	MORF_MSH3	FRY
neighborhood	MORF_MSH3	CRHR1
neighborhood	MORF_MSH3	PGM3
neighborhood	MORF_MSH3	PCF11
neighborhood	MORF_MSH3	COLQ
neighborhood	MORF_MSH3	CAMK4
neighborhood	MORF_MSH3	MLLT10
neighborhood	MORF_MSH3	TANC2
neighborhood	MORF_MSH3	HTR7
neighborhood	MORF_MSH3	PIAS2
neighborhood	MORF_MSH3	SURF2
neighborhood	MORF_MSH3	AMFR
neighborhood	MORF_MSH3	MAGEA9
neighborhood	MORF_MSH3	OR2B6
neighborhood	MORF_MSH3	ZNF133
neighborhood	MORF_MSH3	HOXA11
neighborhood	MORF_MSH3	CACNB1
neighborhood	MORF_MSH3	EPHB2
neighborhood	MORF_MSH3	PRELID3A
neighborhood	MORF_MSH3	CEP162
neighborhood	MORF_MSH3	JRK
neighborhood	MORF_MSH3	SULT4A1
neighborhood	MORF_MSH3	PPP1R3D
neighborhood	MORF_MSH3	HNF1A
neighborhood	MORF_MSH3	NXPE3
neighborhood	MORF_MSH3	NKRF
neighborhood	MORF_MSH3	CNKSR1
neighborhood	MORF_MSH3	KLHDC10
neighborhood	MORF_MSH3	ZBTB40
neighborhood	MORF_MSH3	PAXIP1
neighborhood	MORF_MSH3	NR1I2
neighborhood	MORF_MSH3	SMYD5
neighborhood	MORF_MSH3	COX6A2
neighborhood	MORF_MSH3	POP4
neighborhood	MORF_MSH3	FPR2
neighborhood	MORF_MSH3	ABO
neighborhood	MORF_MSH3	NRP2
neighborhood	MORF_MSH3	LEPROTL1
neighborhood	MORF_MSH3	CPEB3
neighborhood	MORF_MSH3	KAZN
neighborhood	MORF_MSH3	TTLL5
neighborhood	MORF_MSH3	LY9
neighborhood	MORF_MSH3	PTEN
neighborhood	MORF_MSH3	WBP4
neighborhood	MORF_MSH3	KRT33A
neighborhood	MORF_MSH3	GTSE1
neighborhood	MORF_MSH3	NOS2
neighborhood	MORF_MSH3	DNAJC16
neighborhood	MORF_MSH3	SERPINA4
neighborhood	MORF_MSH3	SYNJ2
neighborhood	MORF_MSH3	GNPAT
neighborhood	MORF_MSH3	MC5R
neighborhood	MORF_MSH3	SLC22A6
neighborhood	MORF_MSH3	MSL3
neighborhood	MORF_MSH3	ZBTB22
