database	pathway	gene
KEGG	2-Oxocarboxylic acid metabolism	AADAT
KEGG	2-Oxocarboxylic acid metabolism	ABHD14A-ACY1
KEGG	2-Oxocarboxylic acid metabolism	ACO1
KEGG	2-Oxocarboxylic acid metabolism	ACO2
KEGG	2-Oxocarboxylic acid metabolism	ACY1
KEGG	2-Oxocarboxylic acid metabolism	BCAT1
KEGG	2-Oxocarboxylic acid metabolism	BCAT2
KEGG	2-Oxocarboxylic acid metabolism	CS
KEGG	2-Oxocarboxylic acid metabolism	GOT1
KEGG	2-Oxocarboxylic acid metabolism	GOT1L1
KEGG	2-Oxocarboxylic acid metabolism	GOT2
KEGG	2-Oxocarboxylic acid metabolism	GPT
KEGG	2-Oxocarboxylic acid metabolism	GPT2
KEGG	2-Oxocarboxylic acid metabolism	IDH1
KEGG	2-Oxocarboxylic acid metabolism	IDH2
KEGG	2-Oxocarboxylic acid metabolism	IDH3A
KEGG	2-Oxocarboxylic acid metabolism	IDH3B
KEGG	2-Oxocarboxylic acid metabolism	IDH3G
KEGG	2-Oxocarboxylic acid metabolism	NAGS
KEGG	ABC transporters	ABCA1
KEGG	ABC transporters	ABCA10
KEGG	ABC transporters	ABCA12
KEGG	ABC transporters	ABCA13
KEGG	ABC transporters	ABCA2
KEGG	ABC transporters	ABCA3
KEGG	ABC transporters	ABCA4
KEGG	ABC transporters	ABCA5
KEGG	ABC transporters	ABCA6
KEGG	ABC transporters	ABCA7
KEGG	ABC transporters	ABCA8
KEGG	ABC transporters	ABCA9
KEGG	ABC transporters	ABCB1
KEGG	ABC transporters	ABCB10
KEGG	ABC transporters	ABCB11
KEGG	ABC transporters	ABCB4
KEGG	ABC transporters	ABCB5
KEGG	ABC transporters	ABCB6
KEGG	ABC transporters	ABCB7
KEGG	ABC transporters	ABCB8
KEGG	ABC transporters	ABCB9
KEGG	ABC transporters	ABCC1
KEGG	ABC transporters	ABCC10
KEGG	ABC transporters	ABCC11
KEGG	ABC transporters	ABCC12
KEGG	ABC transporters	ABCC2
KEGG	ABC transporters	ABCC3
KEGG	ABC transporters	ABCC4
KEGG	ABC transporters	ABCC5
KEGG	ABC transporters	ABCC6
KEGG	ABC transporters	ABCC8
KEGG	ABC transporters	ABCC9
KEGG	ABC transporters	ABCD1
KEGG	ABC transporters	ABCD2
KEGG	ABC transporters	ABCD3
KEGG	ABC transporters	ABCD4
KEGG	ABC transporters	ABCG1
KEGG	ABC transporters	ABCG2
KEGG	ABC transporters	ABCG4
KEGG	ABC transporters	ABCG5
KEGG	ABC transporters	ABCG8
KEGG	ABC transporters	CFTR
KEGG	ABC transporters	DEFB1
KEGG	ABC transporters	TAP1
KEGG	ABC transporters	TAP2
KEGG	Acute myeloid leukemia	AKT1
KEGG	Acute myeloid leukemia	AKT2
KEGG	Acute myeloid leukemia	AKT3
KEGG	Acute myeloid leukemia	ARAF
KEGG	Acute myeloid leukemia	BAD
KEGG	Acute myeloid leukemia	BCL2A1
KEGG	Acute myeloid leukemia	BRAF
KEGG	Acute myeloid leukemia	CCNA1
KEGG	Acute myeloid leukemia	CCNA2
KEGG	Acute myeloid leukemia	CCND1
KEGG	Acute myeloid leukemia	CD14
KEGG	Acute myeloid leukemia	CEBPA
KEGG	Acute myeloid leukemia	CEBPE
KEGG	Acute myeloid leukemia	CHUK
KEGG	Acute myeloid leukemia	CSF1R
KEGG	Acute myeloid leukemia	CSF2
KEGG	Acute myeloid leukemia	DUSP6
KEGG	Acute myeloid leukemia	EIF4EBP1
KEGG	Acute myeloid leukemia	FCGR1A
KEGG	Acute myeloid leukemia	FLT3
KEGG	Acute myeloid leukemia	GRB2
KEGG	Acute myeloid leukemia	HRAS
KEGG	Acute myeloid leukemia	IKBKB
KEGG	Acute myeloid leukemia	IKBKG
KEGG	Acute myeloid leukemia	IL3
KEGG	Acute myeloid leukemia	ITGAM
KEGG	Acute myeloid leukemia	JUP
KEGG	Acute myeloid leukemia	KIT
KEGG	Acute myeloid leukemia	KRAS
KEGG	Acute myeloid leukemia	LEF1
KEGG	Acute myeloid leukemia	MAP2K1
KEGG	Acute myeloid leukemia	MAP2K2
KEGG	Acute myeloid leukemia	MAPK1
KEGG	Acute myeloid leukemia	MAPK3
KEGG	Acute myeloid leukemia	MPO
KEGG	Acute myeloid leukemia	MTOR
KEGG	Acute myeloid leukemia	MYC
KEGG	Acute myeloid leukemia	NFKB1
KEGG	Acute myeloid leukemia	NRAS
KEGG	Acute myeloid leukemia	PER2
KEGG	Acute myeloid leukemia	PIK3CA
KEGG	Acute myeloid leukemia	PIK3CB
KEGG	Acute myeloid leukemia	PIK3CD
KEGG	Acute myeloid leukemia	PIK3R1
KEGG	Acute myeloid leukemia	PIK3R2
KEGG	Acute myeloid leukemia	PIK3R3
KEGG	Acute myeloid leukemia	PIM1
KEGG	Acute myeloid leukemia	PIM2
KEGG	Acute myeloid leukemia	PML
KEGG	Acute myeloid leukemia	PPARD
KEGG	Acute myeloid leukemia	RAF1
KEGG	Acute myeloid leukemia	RARA
KEGG	Acute myeloid leukemia	RELA
KEGG	Acute myeloid leukemia	RPS6KB1
KEGG	Acute myeloid leukemia	RPS6KB2
KEGG	Acute myeloid leukemia	RUNX1
KEGG	Acute myeloid leukemia	RUNX1T1
KEGG	Acute myeloid leukemia	SOS1
KEGG	Acute myeloid leukemia	SOS2
KEGG	Acute myeloid leukemia	SPI1
KEGG	Acute myeloid leukemia	STAT3
KEGG	Acute myeloid leukemia	STAT5A
KEGG	Acute myeloid leukemia	STAT5B
KEGG	Acute myeloid leukemia	TCF7
KEGG	Acute myeloid leukemia	TCF7L1
KEGG	Acute myeloid leukemia	TCF7L2
KEGG	Acute myeloid leukemia	ZBTB16
KEGG	Adherens junction	ACP1
KEGG	Adherens junction	ACTB
KEGG	Adherens junction	ACTG1
KEGG	Adherens junction	ACTN1
KEGG	Adherens junction	ACTN4
KEGG	Adherens junction	AFDN
KEGG	Adherens junction	BAIAP2
KEGG	Adherens junction	CDC42
KEGG	Adherens junction	CDH1
KEGG	Adherens junction	CREBBP
KEGG	Adherens junction	CSNK2A1
KEGG	Adherens junction	CSNK2A2
KEGG	Adherens junction	CSNK2A3
KEGG	Adherens junction	CSNK2B
KEGG	Adherens junction	CTNNA1
KEGG	Adherens junction	CTNNA2
KEGG	Adherens junction	CTNNA3
KEGG	Adherens junction	CTNNB1
KEGG	Adherens junction	CTNND1
KEGG	Adherens junction	EGFR
KEGG	Adherens junction	EP300
KEGG	Adherens junction	ERBB2
KEGG	Adherens junction	FARP2
KEGG	Adherens junction	FER
KEGG	Adherens junction	FGFR1
KEGG	Adherens junction	FYN
KEGG	Adherens junction	IGF1R
KEGG	Adherens junction	INSR
KEGG	Adherens junction	IQGAP1
KEGG	Adherens junction	LEF1
KEGG	Adherens junction	LMO7
KEGG	Adherens junction	MAP3K7
KEGG	Adherens junction	MAPK1
KEGG	Adherens junction	MAPK3
KEGG	Adherens junction	MET
KEGG	Adherens junction	NECTIN1
KEGG	Adherens junction	NECTIN2
KEGG	Adherens junction	NECTIN3
KEGG	Adherens junction	NECTIN4
KEGG	Adherens junction	NLK
KEGG	Adherens junction	PARD3
KEGG	Adherens junction	PTPN1
KEGG	Adherens junction	PTPN6
KEGG	Adherens junction	PTPRB
KEGG	Adherens junction	PTPRF
KEGG	Adherens junction	PTPRJ
KEGG	Adherens junction	PTPRM
KEGG	Adherens junction	RAC1
KEGG	Adherens junction	RAC2
KEGG	Adherens junction	RAC3
KEGG	Adherens junction	RHOA
KEGG	Adherens junction	SMAD3
KEGG	Adherens junction	SMAD4
KEGG	Adherens junction	SNAI1
KEGG	Adherens junction	SNAI2
KEGG	Adherens junction	SORBS1
KEGG	Adherens junction	SRC
KEGG	Adherens junction	SSX2IP
KEGG	Adherens junction	TCF7
KEGG	Adherens junction	TCF7L1
KEGG	Adherens junction	TCF7L2
KEGG	Adherens junction	TGFBR1
KEGG	Adherens junction	TGFBR2
KEGG	Adherens junction	TJP1
KEGG	Adherens junction	VCL
KEGG	Adherens junction	WAS
KEGG	Adherens junction	WASF1
KEGG	Adherens junction	WASF2
KEGG	Adherens junction	WASF3
KEGG	Adherens junction	WASL
KEGG	Adherens junction	YES1
KEGG	Adipocytokine signaling pathway	ACACB
KEGG	Adipocytokine signaling pathway	ACSBG1
KEGG	Adipocytokine signaling pathway	ACSBG2
KEGG	Adipocytokine signaling pathway	ACSL1
KEGG	Adipocytokine signaling pathway	ACSL3
KEGG	Adipocytokine signaling pathway	ACSL4
KEGG	Adipocytokine signaling pathway	ACSL5
KEGG	Adipocytokine signaling pathway	ACSL6
KEGG	Adipocytokine signaling pathway	ADIPOQ
KEGG	Adipocytokine signaling pathway	ADIPOR1
KEGG	Adipocytokine signaling pathway	ADIPOR2
KEGG	Adipocytokine signaling pathway	AGRP
KEGG	Adipocytokine signaling pathway	AKT1
KEGG	Adipocytokine signaling pathway	AKT2
KEGG	Adipocytokine signaling pathway	AKT3
KEGG	Adipocytokine signaling pathway	AL035425.2
KEGG	Adipocytokine signaling pathway	CAMKK2
KEGG	Adipocytokine signaling pathway	CD36
KEGG	Adipocytokine signaling pathway	CHUK
KEGG	Adipocytokine signaling pathway	CPT1A
KEGG	Adipocytokine signaling pathway	CPT1B
KEGG	Adipocytokine signaling pathway	CPT1C
KEGG	Adipocytokine signaling pathway	G6PC
KEGG	Adipocytokine signaling pathway	G6PC2
KEGG	Adipocytokine signaling pathway	G6PC3
KEGG	Adipocytokine signaling pathway	IKBKB
KEGG	Adipocytokine signaling pathway	IKBKG
KEGG	Adipocytokine signaling pathway	IRS1
KEGG	Adipocytokine signaling pathway	IRS2
KEGG	Adipocytokine signaling pathway	IRS4
KEGG	Adipocytokine signaling pathway	JAK2
KEGG	Adipocytokine signaling pathway	LEP
KEGG	Adipocytokine signaling pathway	LEPR
KEGG	Adipocytokine signaling pathway	MAPK10
KEGG	Adipocytokine signaling pathway	MAPK8
KEGG	Adipocytokine signaling pathway	MAPK9
KEGG	Adipocytokine signaling pathway	MTOR
KEGG	Adipocytokine signaling pathway	NFKB1
KEGG	Adipocytokine signaling pathway	NFKBIA
KEGG	Adipocytokine signaling pathway	NFKBIB
KEGG	Adipocytokine signaling pathway	NFKBIE
KEGG	Adipocytokine signaling pathway	NPY
KEGG	Adipocytokine signaling pathway	PCK1
KEGG	Adipocytokine signaling pathway	PCK2
KEGG	Adipocytokine signaling pathway	POMC
KEGG	Adipocytokine signaling pathway	PPARA
KEGG	Adipocytokine signaling pathway	PPARGC1A
KEGG	Adipocytokine signaling pathway	PRKAA1
KEGG	Adipocytokine signaling pathway	PRKAA2
KEGG	Adipocytokine signaling pathway	PRKAB1
KEGG	Adipocytokine signaling pathway	PRKAB2
KEGG	Adipocytokine signaling pathway	PRKAG1
KEGG	Adipocytokine signaling pathway	PRKAG2
KEGG	Adipocytokine signaling pathway	PRKAG3
KEGG	Adipocytokine signaling pathway	PRKCQ
KEGG	Adipocytokine signaling pathway	PTPN11
KEGG	Adipocytokine signaling pathway	RELA
KEGG	Adipocytokine signaling pathway	RXRA
KEGG	Adipocytokine signaling pathway	RXRB
KEGG	Adipocytokine signaling pathway	RXRG
KEGG	Adipocytokine signaling pathway	SLC2A1
KEGG	Adipocytokine signaling pathway	SLC2A4
KEGG	Adipocytokine signaling pathway	SOCS3
KEGG	Adipocytokine signaling pathway	STAT3
KEGG	Adipocytokine signaling pathway	STK11
KEGG	Adipocytokine signaling pathway	TNF
KEGG	Adipocytokine signaling pathway	TNFRSF1A
KEGG	Adipocytokine signaling pathway	TNFRSF1B
KEGG	Adipocytokine signaling pathway	TRADD
KEGG	Adipocytokine signaling pathway	TRAF2
KEGG	Adrenergic signaling in cardiomyocytes	ACTC1
KEGG	Adrenergic signaling in cardiomyocytes	ADCY1
KEGG	Adrenergic signaling in cardiomyocytes	ADCY2
KEGG	Adrenergic signaling in cardiomyocytes	ADCY3
KEGG	Adrenergic signaling in cardiomyocytes	ADCY4
KEGG	Adrenergic signaling in cardiomyocytes	ADCY5
KEGG	Adrenergic signaling in cardiomyocytes	ADCY6
KEGG	Adrenergic signaling in cardiomyocytes	ADCY7
KEGG	Adrenergic signaling in cardiomyocytes	ADCY8
KEGG	Adrenergic signaling in cardiomyocytes	ADCY9
KEGG	Adrenergic signaling in cardiomyocytes	ADRA1A
KEGG	Adrenergic signaling in cardiomyocytes	ADRA1B
KEGG	Adrenergic signaling in cardiomyocytes	ADRA1D
KEGG	Adrenergic signaling in cardiomyocytes	ADRB1
KEGG	Adrenergic signaling in cardiomyocytes	ADRB2
KEGG	Adrenergic signaling in cardiomyocytes	AGT
KEGG	Adrenergic signaling in cardiomyocytes	AGTR1
KEGG	Adrenergic signaling in cardiomyocytes	AGTR2
KEGG	Adrenergic signaling in cardiomyocytes	AKT1
KEGG	Adrenergic signaling in cardiomyocytes	AKT2
KEGG	Adrenergic signaling in cardiomyocytes	AKT3
KEGG	Adrenergic signaling in cardiomyocytes	ATF2
KEGG	Adrenergic signaling in cardiomyocytes	ATF4
KEGG	Adrenergic signaling in cardiomyocytes	ATF6B
KEGG	Adrenergic signaling in cardiomyocytes	ATP1A1
KEGG	Adrenergic signaling in cardiomyocytes	ATP1A2
KEGG	Adrenergic signaling in cardiomyocytes	ATP1A3
KEGG	Adrenergic signaling in cardiomyocytes	ATP1A4
KEGG	Adrenergic signaling in cardiomyocytes	ATP1B1
KEGG	Adrenergic signaling in cardiomyocytes	ATP1B2
KEGG	Adrenergic signaling in cardiomyocytes	ATP1B3
KEGG	Adrenergic signaling in cardiomyocytes	ATP1B4
KEGG	Adrenergic signaling in cardiomyocytes	ATP2A1
KEGG	Adrenergic signaling in cardiomyocytes	ATP2A2
KEGG	Adrenergic signaling in cardiomyocytes	ATP2A3
KEGG	Adrenergic signaling in cardiomyocytes	ATP2B1
KEGG	Adrenergic signaling in cardiomyocytes	ATP2B2
KEGG	Adrenergic signaling in cardiomyocytes	ATP2B3
KEGG	Adrenergic signaling in cardiomyocytes	ATP2B4
KEGG	Adrenergic signaling in cardiomyocytes	BCL2
KEGG	Adrenergic signaling in cardiomyocytes	CACNA1C
KEGG	Adrenergic signaling in cardiomyocytes	CACNA1D
KEGG	Adrenergic signaling in cardiomyocytes	CACNA1F
KEGG	Adrenergic signaling in cardiomyocytes	CACNA1S
KEGG	Adrenergic signaling in cardiomyocytes	CACNA2D1
KEGG	Adrenergic signaling in cardiomyocytes	CACNA2D2
KEGG	Adrenergic signaling in cardiomyocytes	CACNA2D3
KEGG	Adrenergic signaling in cardiomyocytes	CACNA2D4
KEGG	Adrenergic signaling in cardiomyocytes	CACNB1
KEGG	Adrenergic signaling in cardiomyocytes	CACNB2
KEGG	Adrenergic signaling in cardiomyocytes	CACNB3
KEGG	Adrenergic signaling in cardiomyocytes	CACNB4
KEGG	Adrenergic signaling in cardiomyocytes	CACNG1
KEGG	Adrenergic signaling in cardiomyocytes	CACNG2
KEGG	Adrenergic signaling in cardiomyocytes	CACNG3
KEGG	Adrenergic signaling in cardiomyocytes	CACNG4
KEGG	Adrenergic signaling in cardiomyocytes	CACNG5
KEGG	Adrenergic signaling in cardiomyocytes	CACNG6
KEGG	Adrenergic signaling in cardiomyocytes	CACNG7
KEGG	Adrenergic signaling in cardiomyocytes	CACNG8
KEGG	Adrenergic signaling in cardiomyocytes	CALM1
KEGG	Adrenergic signaling in cardiomyocytes	CALM2
KEGG	Adrenergic signaling in cardiomyocytes	CALM3
KEGG	Adrenergic signaling in cardiomyocytes	CALML3
KEGG	Adrenergic signaling in cardiomyocytes	CALML4
KEGG	Adrenergic signaling in cardiomyocytes	CALML5
KEGG	Adrenergic signaling in cardiomyocytes	CALML6
KEGG	Adrenergic signaling in cardiomyocytes	CAMK2A
KEGG	Adrenergic signaling in cardiomyocytes	CAMK2B
KEGG	Adrenergic signaling in cardiomyocytes	CAMK2D
KEGG	Adrenergic signaling in cardiomyocytes	CAMK2G
KEGG	Adrenergic signaling in cardiomyocytes	CREB1
KEGG	Adrenergic signaling in cardiomyocytes	CREB3
KEGG	Adrenergic signaling in cardiomyocytes	CREB3L1
KEGG	Adrenergic signaling in cardiomyocytes	CREB3L2
KEGG	Adrenergic signaling in cardiomyocytes	CREB3L3
KEGG	Adrenergic signaling in cardiomyocytes	CREB3L4
KEGG	Adrenergic signaling in cardiomyocytes	CREB5
KEGG	Adrenergic signaling in cardiomyocytes	CREM
KEGG	Adrenergic signaling in cardiomyocytes	FXYD2
KEGG	Adrenergic signaling in cardiomyocytes	GNAI1
KEGG	Adrenergic signaling in cardiomyocytes	GNAI2
KEGG	Adrenergic signaling in cardiomyocytes	GNAI3
KEGG	Adrenergic signaling in cardiomyocytes	GNAQ
KEGG	Adrenergic signaling in cardiomyocytes	GNAS
KEGG	Adrenergic signaling in cardiomyocytes	KCNE1
KEGG	Adrenergic signaling in cardiomyocytes	KCNE1B
KEGG	Adrenergic signaling in cardiomyocytes	KCNQ1
KEGG	Adrenergic signaling in cardiomyocytes	MAPK1
KEGG	Adrenergic signaling in cardiomyocytes	MAPK11
KEGG	Adrenergic signaling in cardiomyocytes	MAPK12
KEGG	Adrenergic signaling in cardiomyocytes	MAPK13
KEGG	Adrenergic signaling in cardiomyocytes	MAPK14
KEGG	Adrenergic signaling in cardiomyocytes	MAPK3
KEGG	Adrenergic signaling in cardiomyocytes	MYH6
KEGG	Adrenergic signaling in cardiomyocytes	MYH7
KEGG	Adrenergic signaling in cardiomyocytes	MYL2
KEGG	Adrenergic signaling in cardiomyocytes	MYL3
KEGG	Adrenergic signaling in cardiomyocytes	MYL4
KEGG	Adrenergic signaling in cardiomyocytes	PIK3CG
KEGG	Adrenergic signaling in cardiomyocytes	PIK3R5
KEGG	Adrenergic signaling in cardiomyocytes	PIK3R6
KEGG	Adrenergic signaling in cardiomyocytes	PLCB1
KEGG	Adrenergic signaling in cardiomyocytes	PLCB2
KEGG	Adrenergic signaling in cardiomyocytes	PLCB3
KEGG	Adrenergic signaling in cardiomyocytes	PLCB4
KEGG	Adrenergic signaling in cardiomyocytes	PLN
KEGG	Adrenergic signaling in cardiomyocytes	PPP1CA
KEGG	Adrenergic signaling in cardiomyocytes	PPP1CB
KEGG	Adrenergic signaling in cardiomyocytes	PPP1CC
KEGG	Adrenergic signaling in cardiomyocytes	PPP1R1A
KEGG	Adrenergic signaling in cardiomyocytes	PPP2CA
KEGG	Adrenergic signaling in cardiomyocytes	PPP2CB
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R1A
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R1B
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R2A
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R2B
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R2C
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R2D
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R3A
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R3B
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R3C
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R5A
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R5B
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R5C
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R5D
KEGG	Adrenergic signaling in cardiomyocytes	PPP2R5E
KEGG	Adrenergic signaling in cardiomyocytes	PRKACA
KEGG	Adrenergic signaling in cardiomyocytes	PRKACB
KEGG	Adrenergic signaling in cardiomyocytes	PRKACG
KEGG	Adrenergic signaling in cardiomyocytes	PRKCA
KEGG	Adrenergic signaling in cardiomyocytes	RAPGEF3
KEGG	Adrenergic signaling in cardiomyocytes	RAPGEF4
KEGG	Adrenergic signaling in cardiomyocytes	RPS6KA5
KEGG	Adrenergic signaling in cardiomyocytes	RYR2
KEGG	Adrenergic signaling in cardiomyocytes	SCN1B
KEGG	Adrenergic signaling in cardiomyocytes	SCN4B
KEGG	Adrenergic signaling in cardiomyocytes	SCN5A
KEGG	Adrenergic signaling in cardiomyocytes	SCN7A
KEGG	Adrenergic signaling in cardiomyocytes	SLC8A1
KEGG	Adrenergic signaling in cardiomyocytes	SLC8A2
KEGG	Adrenergic signaling in cardiomyocytes	SLC8A3
KEGG	Adrenergic signaling in cardiomyocytes	SLC9A1
KEGG	Adrenergic signaling in cardiomyocytes	TNNC1
KEGG	Adrenergic signaling in cardiomyocytes	TNNI3
KEGG	Adrenergic signaling in cardiomyocytes	TNNT2
KEGG	Adrenergic signaling in cardiomyocytes	TPM1
KEGG	Adrenergic signaling in cardiomyocytes	TPM2
KEGG	Adrenergic signaling in cardiomyocytes	TPM3
KEGG	Adrenergic signaling in cardiomyocytes	TPM4
KEGG	African trypanosomiasis	AC233755.1
KEGG	African trypanosomiasis	APOA1
KEGG	African trypanosomiasis	APOL1
KEGG	African trypanosomiasis	F2RL1
KEGG	African trypanosomiasis	FAS
KEGG	African trypanosomiasis	FASLG
KEGG	African trypanosomiasis	GNAQ
KEGG	African trypanosomiasis	HBA1
KEGG	African trypanosomiasis	HBA2
KEGG	African trypanosomiasis	HBB
KEGG	African trypanosomiasis	HPR
KEGG	African trypanosomiasis	ICAM1
KEGG	African trypanosomiasis	IDO1
KEGG	African trypanosomiasis	IDO2
KEGG	African trypanosomiasis	IFNG
KEGG	African trypanosomiasis	IL10
KEGG	African trypanosomiasis	IL12A
KEGG	African trypanosomiasis	IL12B
KEGG	African trypanosomiasis	IL18
KEGG	African trypanosomiasis	IL1B
KEGG	African trypanosomiasis	IL6
KEGG	African trypanosomiasis	KNG1
KEGG	African trypanosomiasis	LAMA4
KEGG	African trypanosomiasis	MYD88
KEGG	African trypanosomiasis	NPPA
KEGG	African trypanosomiasis	PLCB1
KEGG	African trypanosomiasis	PLCB2
KEGG	African trypanosomiasis	PLCB3
KEGG	African trypanosomiasis	PLCB4
KEGG	African trypanosomiasis	PRKCA
KEGG	African trypanosomiasis	PRKCB
KEGG	African trypanosomiasis	PRKCG
KEGG	African trypanosomiasis	SELE
KEGG	African trypanosomiasis	THOP1
KEGG	African trypanosomiasis	TLR9
KEGG	African trypanosomiasis	TNF
KEGG	African trypanosomiasis	VCAM1
KEGG	AGE-RAGE signaling pathway in diabetic complications	AGER
KEGG	AGE-RAGE signaling pathway in diabetic complications	AGT
KEGG	AGE-RAGE signaling pathway in diabetic complications	AGTR1
KEGG	AGE-RAGE signaling pathway in diabetic complications	AKT1
KEGG	AGE-RAGE signaling pathway in diabetic complications	AKT2
KEGG	AGE-RAGE signaling pathway in diabetic complications	AKT3
KEGG	AGE-RAGE signaling pathway in diabetic complications	BAX
KEGG	AGE-RAGE signaling pathway in diabetic complications	BCL2
KEGG	AGE-RAGE signaling pathway in diabetic complications	CASP3
KEGG	AGE-RAGE signaling pathway in diabetic complications	CCL2
KEGG	AGE-RAGE signaling pathway in diabetic complications	CCND1
KEGG	AGE-RAGE signaling pathway in diabetic complications	CDC42
KEGG	AGE-RAGE signaling pathway in diabetic complications	CDK4
KEGG	AGE-RAGE signaling pathway in diabetic complications	CDKN1B
KEGG	AGE-RAGE signaling pathway in diabetic complications	COL1A1
KEGG	AGE-RAGE signaling pathway in diabetic complications	COL1A2
KEGG	AGE-RAGE signaling pathway in diabetic complications	COL3A1
KEGG	AGE-RAGE signaling pathway in diabetic complications	COL4A1
KEGG	AGE-RAGE signaling pathway in diabetic complications	COL4A2
KEGG	AGE-RAGE signaling pathway in diabetic complications	COL4A3
KEGG	AGE-RAGE signaling pathway in diabetic complications	COL4A4
KEGG	AGE-RAGE signaling pathway in diabetic complications	COL4A5
KEGG	AGE-RAGE signaling pathway in diabetic complications	COL4A6
KEGG	AGE-RAGE signaling pathway in diabetic complications	CXCL8
KEGG	AGE-RAGE signaling pathway in diabetic complications	CYBB
KEGG	AGE-RAGE signaling pathway in diabetic complications	DIAPH1
KEGG	AGE-RAGE signaling pathway in diabetic complications	EDN1
KEGG	AGE-RAGE signaling pathway in diabetic complications	EGR1
KEGG	AGE-RAGE signaling pathway in diabetic complications	F3
KEGG	AGE-RAGE signaling pathway in diabetic complications	FN1
KEGG	AGE-RAGE signaling pathway in diabetic complications	FOXO1
KEGG	AGE-RAGE signaling pathway in diabetic complications	HRAS
KEGG	AGE-RAGE signaling pathway in diabetic complications	ICAM1
KEGG	AGE-RAGE signaling pathway in diabetic complications	IL1A
KEGG	AGE-RAGE signaling pathway in diabetic complications	IL1B
KEGG	AGE-RAGE signaling pathway in diabetic complications	IL6
KEGG	AGE-RAGE signaling pathway in diabetic complications	JAK2
KEGG	AGE-RAGE signaling pathway in diabetic complications	JUN
KEGG	AGE-RAGE signaling pathway in diabetic complications	KRAS
KEGG	AGE-RAGE signaling pathway in diabetic complications	MAPK1
KEGG	AGE-RAGE signaling pathway in diabetic complications	MAPK10
KEGG	AGE-RAGE signaling pathway in diabetic complications	MAPK11
KEGG	AGE-RAGE signaling pathway in diabetic complications	MAPK12
KEGG	AGE-RAGE signaling pathway in diabetic complications	MAPK13
KEGG	AGE-RAGE signaling pathway in diabetic complications	MAPK14
KEGG	AGE-RAGE signaling pathway in diabetic complications	MAPK3
KEGG	AGE-RAGE signaling pathway in diabetic complications	MAPK8
KEGG	AGE-RAGE signaling pathway in diabetic complications	MAPK9
KEGG	AGE-RAGE signaling pathway in diabetic complications	MMP2
KEGG	AGE-RAGE signaling pathway in diabetic complications	NFATC1
KEGG	AGE-RAGE signaling pathway in diabetic complications	NFKB1
KEGG	AGE-RAGE signaling pathway in diabetic complications	NOS3
KEGG	AGE-RAGE signaling pathway in diabetic complications	NOX1
KEGG	AGE-RAGE signaling pathway in diabetic complications	NOX4
KEGG	AGE-RAGE signaling pathway in diabetic complications	NRAS
KEGG	AGE-RAGE signaling pathway in diabetic complications	PIK3CA
KEGG	AGE-RAGE signaling pathway in diabetic complications	PIK3CB
KEGG	AGE-RAGE signaling pathway in diabetic complications	PIK3CD
KEGG	AGE-RAGE signaling pathway in diabetic complications	PIK3R1
KEGG	AGE-RAGE signaling pathway in diabetic complications	PIK3R2
KEGG	AGE-RAGE signaling pathway in diabetic complications	PIK3R3
KEGG	AGE-RAGE signaling pathway in diabetic complications	PIM1
KEGG	AGE-RAGE signaling pathway in diabetic complications	PLCB1
KEGG	AGE-RAGE signaling pathway in diabetic complications	PLCB2
KEGG	AGE-RAGE signaling pathway in diabetic complications	PLCB3
KEGG	AGE-RAGE signaling pathway in diabetic complications	PLCB4
KEGG	AGE-RAGE signaling pathway in diabetic complications	PLCD1
KEGG	AGE-RAGE signaling pathway in diabetic complications	PLCD3
KEGG	AGE-RAGE signaling pathway in diabetic complications	PLCD4
KEGG	AGE-RAGE signaling pathway in diabetic complications	PLCE1
KEGG	AGE-RAGE signaling pathway in diabetic complications	PLCG1
KEGG	AGE-RAGE signaling pathway in diabetic complications	PLCG2
KEGG	AGE-RAGE signaling pathway in diabetic complications	PRKCA
KEGG	AGE-RAGE signaling pathway in diabetic complications	PRKCB
KEGG	AGE-RAGE signaling pathway in diabetic complications	PRKCD
KEGG	AGE-RAGE signaling pathway in diabetic complications	PRKCE
KEGG	AGE-RAGE signaling pathway in diabetic complications	PRKCZ
KEGG	AGE-RAGE signaling pathway in diabetic complications	RAC1
KEGG	AGE-RAGE signaling pathway in diabetic complications	RELA
KEGG	AGE-RAGE signaling pathway in diabetic complications	SELE
KEGG	AGE-RAGE signaling pathway in diabetic complications	SERPINE1
KEGG	AGE-RAGE signaling pathway in diabetic complications	SMAD2
KEGG	AGE-RAGE signaling pathway in diabetic complications	SMAD3
KEGG	AGE-RAGE signaling pathway in diabetic complications	SMAD4
KEGG	AGE-RAGE signaling pathway in diabetic complications	STAT1
KEGG	AGE-RAGE signaling pathway in diabetic complications	STAT3
