database	pathway	gene
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GADD45A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	LYNX1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CYGB
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	AIM2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	EMX2OS
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	EBF3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	LINC00871
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ADAM12
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SCGB1D2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	LHX1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	OLFM1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FCER1A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CNTNAP2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FSTL5
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	RASSF6
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TUBA4A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NDRG4
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PCOLCE2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SPINT2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SV2B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	LHX3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	KLHL13
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TP73
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	EMX2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PCBP3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CEND1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CLUL1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	AGTR1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ECEL1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SUSD4
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NRN1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	RTBDN
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TXN
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	DEGS1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CPNE9
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PIDD1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	RSPO2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MRAP2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MDH1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FAM167A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	LINC00668
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TMEM163
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CLU
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	STS
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PRKAG2-AS1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	DDAH1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TMEM238L
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SCN4B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	RCAN2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	VAT1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	INSM2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SLC22A15
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FBXO2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PLPP2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SNCB
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	LINGO2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CCDC85A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ANXA6
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GDF5
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SLC27A6
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	THSD7B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ZIC2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	OPCML
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GPR37
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	IGSF9
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ANKRD29
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GNG3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GOT1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CYCS
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	IRF6
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MGST3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	LHFPL6
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	RAB37
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TNFRSF11A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ARHGDIG
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP1A3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CHST2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	EPDR1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP5MC1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	EPPK1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	B4GAT1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	DEFB1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ALDOA
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CPM
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SNAP25
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NUPR1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ANTKMT
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	COX5B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CLSTN1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CYP3A5
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NEFL
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CKMT1A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PCSK1N
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CNGA3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SLC35F2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FDPS
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	KIAA1217
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATF5
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	HPCAL1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TSTD1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MAP1LC3A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CD164L2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SCARA3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TUSC3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TUBB4B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TMEM59L
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PCSK1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TANK
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	DIRAS2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FST
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ADRA2C
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CCDC13
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PKM
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CBLN4
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	STMN3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PRDX5
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP6V1G2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PPARGC1A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SPINK5
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FAM155A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CNTNAP1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GCHFR
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SCG2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PTPRU
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NDUFB3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ZNF503
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CACNA2D3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MAOA
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	LSAMP
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GABRG1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GPR6
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	THSD7A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	DUSP23
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	EPHA8
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CLSTN2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	COX6A1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	LY6H
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FBLN1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PDE4B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CDH18
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NDUFB8
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CDH4
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CD47
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	COX7A1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	DMRTA2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	EGFLAM
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ACOT7
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GAP43
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	VSTM4
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	WNT4
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NOL3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CLCF1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SYP
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SEZ6L
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP5F1B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ITGA11
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ACSL4
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	DIABLO
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MXRA5
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP5MD
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GPI
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CDIP1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TXNL4A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NPB
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TM7SF2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FAM71E1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CHGB
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	HIGD1A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	HYAL3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PERP
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NACC2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PHLDA3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	F12
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ABLIM1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CKMT1B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CYB5A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CDH1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP6V0B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PKP1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	DNER
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	RHEB
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	COX5A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	BAIAP2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	QPCT
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	KRT222
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ITM2C
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	COX7B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ENTPD3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	DEGS2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP5MC3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	STK32C
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MFSD4A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP6V0C
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CA2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ME1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SLC18A3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP5ME
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NDUFA1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MAP1A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TMEM255B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	BCAR3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	WRAP73
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PYGB
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	RCAN1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP5PD
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SLC17A6
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MARCKSL1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TCTA
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ZIC5
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GSTT1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TOLLIP
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PPP2R1A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GHRH
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GRM2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ACKR1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	HSD17B12
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PTPRN
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NCDN
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NTRK1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MAST4
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FAIM2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	DMRT3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	LINC01990
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	VAT1L
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TSPAN9
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MECR
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TPI1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CYP26A1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CYB5R3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ST6GALNAC2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	KCNIP4
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP6AP1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ENO2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP13A2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SEZ6L2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PHEX-AS1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ADM2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SELENOW
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NIPAL3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SHISA2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	C1orf53
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FAM162A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ST6GALNAC3
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TPBG
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PPL
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	POLR2L
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	UQCR11
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PIN1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SLC25A5
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TMEM47
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ATP6V0E2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	S100A16
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SNCA
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TSPAN33
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	HSPB8
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	GNAL
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	TMEM229A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	AKAP1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MAP4
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	ACLY
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MAP7D2
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NCS1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MXRA7
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	NDUFAB1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	KIAA0930
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	CLEC2L
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	PGAM1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	FANK1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	STX1A
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	MRPL41
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SCG5
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	RAB6B
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	WIF1
FAN	EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	SERTM1
